NO_OF_FRAMES	7320
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 11:50:43.813	92047.82596720
DATA_INCLUDED	3D
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
5278	26.38500	417.007	334.509	220.164	389.860	393.481	176.753	450.024	324.648	133.397	387.339	300.116	185.926	244.977	297.902	294.754	283.654	307.370	172.360	232.160	292.000	289.277	193.427	298.709	324.116	219.132	266.696	328.886	209.690	286.808	384.309	296.384	313.677	102.391
5279	26.39000	417.001	334.514	220.176	389.854	393.488	176.775	450.026	324.649	133.390	387.337	300.119	185.921	244.978	297.797	294.695	283.685	307.366	172.308	232.162	291.898	289.199	193.393	298.616	324.002	219.087	266.565	328.764	209.592	286.610	384.219	296.474	313.747	102.363
5280	26.39500	417.003	334.532	220.182	389.854	393.501	176.744	450.017	324.665	133.394	387.334	300.137	185.923	244.973	297.707	294.642	283.718	307.364	172.291	232.148	291.837	289.150	193.386	298.535	323.898	219.088	266.394	328.830	209.567	286.659	383.907	296.567	313.674	102.315
5281	26.40000	416.989	334.537	220.174	389.856	393.520	176.741	450.009	324.669	133.391	387.332	300.152	185.930	244.952	297.628	294.635	283.739	307.380	172.260	232.142	291.783	289.099	193.341	298.421	323.876	219.078	266.308	328.773	209.534	286.534	383.830	296.599	313.732	102.305
5282	26.40500	416.991	334.557	220.175	389.846	393.527	176.742	450.017	324.677	133.399	387.322	300.148	185.930	244.930	297.643	294.583	283.779	307.376	172.252	232.146	291.743	289.072	193.330	298.367	323.823	219.051	266.311	328.562	209.464	286.250	384.018	296.649	313.894	102.325
5283	26.41000	417.001	334.577	220.169	389.854	393.540	176.728	450.024	324.678	133.383	387.337	300.158	185.921	244.967	297.578	294.586	283.822	307.393	172.229	232.170	291.710	289.051	193.339	298.313	323.769	219.072	266.288	328.524	209.437	286.192	383.982	296.725	313.921	102.324
5284	26.41500	417.006	334.576	220.166	389.862	393.540	176.739	450.023	324.685	133.386	387.337	300.168	185.922	245.005	297.601	294.566	283.842	307.414	172.230	232.200	291.731	289.033	193.359	298.326	323.725	219.150	266.223	328.686	209.484	286.417	383.711	296.781	313.802	102.280
5285	26.42000	417.012	334.590	220.170	389.859	393.538	176.721	450.023	324.680	133.381	387.338	300.189	185.918	245.021	297.638	294.531	283.893	307.414	172.158	232.242	291.728	289.023	193.395	298.327	323.712	219.146	266.315	328.523	209.503	286.249	383.931	296.787	313.911	102.274
5286	26.42500	417.021	334.591	220.162	389.873	393.564	176.713	450.033	324.693	133.369	387.346	300.196	185.918	245.071	297.658	294.509	283.934	307.439	172.149	232.277	291.761	289.000	193.441	298.401	323.708	219.187	266.370	328.487	209.577	286.308	383.921	296.817	313.930	102.248
5287	26.43000	417.031	334.614	220.155	389.888	393.564	176.706	450.033	324.700	133.366	387.352	300.205	185.911	245.151	297.697	294.460	283.987	307.459	172.123	232.339	291.808	288.965	193.531	298.492	323.692	219.259	266.434	328.484	209.672	286.419	383.899	296.855	313.914	102.201
5288	26.43500	417.032	334.611	220.151	389.888	393.585	176.697	450.048	324.698	133.369	387.362	300.201	185.918	245.236	297.741	294.429	284.014	307.509	172.059	232.420	291.873	288.945	193.633	298.619	323.671	219.369	266.539	328.467	209.789	286.549	383.896	296.852	313.924	102.136
5289	26.44000	417.039	334.626	220.152	389.894	393.578	176.688	450.045	324.698	133.358	387.362	300.206	185.918	245.303	297.828	294.384	284.057	307.532	172.011	232.494	291.920	288.917	193.752	298.712	323.651	219.488	266.552	328.657	209.992	286.927	383.615	296.862	313.743	102.033
5290	26.44500	417.040	334.630	220.151	389.897	393.575	176.701	450.046	324.714	133.358	387.371	300.217	185.911	245.387	297.897	294.321	284.091	307.549	171.940	232.581	291.984	288.873	193.870	298.815	323.664	219.627	266.675	328.634	210.175	287.114	383.610	296.830	313.687	101.937
5291	26.45000	417.039	334.613	220.162	389.888	393.578	176.710	450.043	324.705	133.367	387.358	300.208	185.909	245.488	297.967	294.268	284.122	307.569	171.839	232.680	292.064	288.820	194.007	298.914	323.635	219.759	266.790	328.642	210.362	287.272	383.577	296.801	313.645	101.831
5292	26.45500	417.028	334.598	220.171	389.882	393.577	176.707	450.033	324.698	133.370	387.362	300.194	185.901	245.596	298.080	294.174	284.152	307.581	171.766	232.789	292.139	288.766	194.102	298.955	323.661	219.916	266.877	328.620	210.530	287.424	383.576	296.771	313.601	101.734
5293	26.46000	417.017	334.598	220.165	389.871	393.566	176.710	450.032	324.683	133.380	387.347	300.197	185.925	245.700	298.114	294.101	284.204	307.577	171.676	232.896	292.202	288.690	194.246	299.045	323.614	220.037	266.973	328.608	210.730	287.553	383.557	296.765	313.543	101.624
5294	26.46500	417.008	334.580	220.164	389.869	393.608	176.753	450.023	324.693	133.387	387.339	300.176	185.916	245.803	298.142	294.029	284.214	307.595	171.600	232.974	292.233	288.641	194.357	299.117	323.606	220.112	267.129	328.409	210.872	287.476	383.779	296.703	313.645	101.552
5295	26.47000	416.995	334.569	220.186	389.856	393.529	176.732	450.026	324.679	133.392	387.332	300.172	185.929	245.894	298.166	293.975	284.248	307.591	171.524	233.062	292.279	288.593	194.475	299.186	323.602	220.213	267.144	328.406	211.034	287.562	383.755	296.683	313.612	101.470
5296	26.47500	416.983	334.568	220.192	389.851	393.527	176.745	450.016	324.690	133.398	387.319	300.170	185.923	245.971	298.203	293.889	284.265	307.605	171.464	233.130	292.295	288.529	194.565	299.237	323.607	220.298	267.196	328.381	211.171	287.599	383.728	296.650	313.618	101.387
5297	26.48000	416.987	334.573	220.192	389.841	393.515	176.745	450.012	324.674	133.409	387.321	300.169	185.942	246.038	298.161	293.839	284.298	307.588	171.418	233.187	292.276	288.491	194.656	299.243	323.574	220.419	267.108	328.524	211.326	287.831	383.445	296.667	313.440	101.292
5298	26.48500	416.978	334.552	220.194	389.836	393.520	176.751	450.017	324.678	133.414	387.321	300.141	185.924	246.076	298.153	293.782	284.330	307.577	171.360	233.218	292.281	288.430	194.712	299.237	323.566	220.413	267.176	328.291	211.361	287.579	383.653	296.657	313.597	101.264
5299	26.49000	416.997	334.548	220.187	389.847	393.525	176.749	450.017	324.664	133.405	387.329	300.142	185.927	246.108	298.150	293.729	284.357	307.593	171.330	233.252	292.227	288.385	194.749	299.179	323.505	220.439	267.110	328.234	211.409	287.501	383.611	296.684	313.644	101.223
5300	26.49500	417.006	334.552	220.185	389.858	393.553	176.778	450.020	324.666	133.394	387.327	300.157	185.919	246.122	298.074	293.705	284.383	307.565	171.294	233.279	292.199	288.345	194.767	299.120	323.431	220.506	266.945	328.313	211.456	287.601	383.291	296.743	313.525	101.154
5301	26.50000	417.009	334.542	220.173	389.865	393.516	176.734	450.029	324.675	133.394	387.341	300.141	185.915	246.133	298.025	293.672	284.413	307.557	171.272	233.289	292.125	288.289	194.757	298.997	323.376	220.458	266.898	328.096	211.371	287.209	383.473	296.794	313.722	101.177
5302	26.50500	417.024	334.545	220.173	389.872	393.521	176.730	450.045	324.663	133.382	387.362	300.145	185.909	246.112	297.945	293.645	284.455	307.558	171.230	233.287	292.028	288.235	194.718	298.866	323.294	220.440	266.797	328.016	211.322	287.035	383.368	296.868	313.777	101.158
5303	26.51000	417.047	334.553	220.152	389.895	393.532	176.713	450.050	324.664	133.368	387.371	300.147	185.903	246.090	297.846	293.608	284.484	307.556	171.216	233.259	291.950	288.192	194.675	298.686	323.215	220.457	266.571	328.083	211.267	287.046	383.046	296.958	313.707	101.125
5304	26.51500	417.052	334.557	220.147	389.913	393.536	176.699	450.056	324.666	133.357	387.385	300.148	185.903	246.069	297.717	293.575	284.504	307.557	171.178	233.246	291.826	288.126	194.606	298.504	323.159	220.377	266.480	327.818	211.107	286.594	383.226	297.012	313.926	101.158
5305	26.52000	417.074	334.571	220.137	389.917	393.536	176.697	450.072	324.673	133.343	387.387	300.165	185.892	246.040	297.606	293.545	284.549	307.571	171.150	233.219	291.704	288.072	194.537	298.355	323.064	220.316	266.314	327.689	210.974	286.341	383.142	297.121	314.039	101.168
5306	26.52500	417.090	334.564	220.138	389.931	393.548	176.687	450.080	324.676	133.331	387.412	300.171	185.893	245.985	297.482	293.493	284.572	307.584	171.139	233.171	291.601	288.021	194.456	298.180	322.961	220.290	266.075	327.729	210.896	286.272	382.812	297.210	314.026	101.139
5307	26.53000	417.098	334.578	220.125	389.946	393.612	176.710	450.075	324.676	133.319	387.416	300.177	185.884	245.944	297.390	293.459	284.594	307.581	171.151	233.131	291.490	287.975	194.390	298.020	322.869	220.185	265.984	327.479	210.718	285.827	382.975	297.291	314.245	101.192
5308	26.53500	417.121	334.587	220.132	389.960	393.567	176.668	450.087	324.686	133.318	387.414	300.184	185.880	245.894	297.266	293.444	284.633	307.591	171.117	233.094	291.406	287.914	194.327	297.860	322.741	220.159	265.775	327.529	210.628	285.817	382.630	297.409	314.198	101.161
5309	26.54000	417.127	334.601	220.121	389.970	393.566	176.662	450.096	324.689	133.312	387.431	300.208	185.883	245.859	297.191	293.413	284.651	307.613	171.097	233.063	291.318	287.866	194.282	297.718	322.625	220.063	265.673	327.263	210.445	285.370	382.804	297.485	314.456	101.203
5310	26.54500	417.133	334.604	220.113	389.971	393.578	176.670	450.096	324.692	133.302	387.434	300.195	185.874	245.813	297.125	293.380	284.671	307.610	171.082	233.032	291.254	287.834	194.213	297.617	322.589	220.058	265.493	327.337	210.386	285.384	382.486	297.552	314.402	101.178
5311	26.55000	417.136	334.612	220.120	389.979	393.584	176.644	450.099	324.693	133.303	387.444	300.207	185.862	245.783	297.059	293.345	284.703	307.595	171.064	233.006	291.192	287.791	194.155	297.507	322.522	220.014	265.382	327.273	210.307	285.233	382.418	297.619	314.439	101.178
5312	26.55500	417.144	334.619	220.107	389.986	393.640	176.678	450.100	324.707	133.303	387.445	300.225	185.864	245.762	297.018	293.328	284.700	307.602	171.026	232.998	291.153	287.754	194.117	297.430	322.471	219.927	265.378	327.063	210.202	284.936	382.616	297.629	314.611	101.201
5313	26.56000	417.138	334.623	220.114	389.968	393.593	176.644	450.101	324.709	133.295	387.438	300.227	185.879	245.746	296.993	293.309	284.699	307.601	171.010	232.988	291.120	287.724	194.095	297.374	322.422	219.974	265.248	327.166	210.189	285.083	382.327	297.668	314.497	101.152
5314	26.56500	417.131	334.623	220.120	389.970	393.591	176.659	450.091	324.705	133.305	387.435	300.209	185.886	245.755	296.970	293.274	284.715	307.588	170.986	232.989	291.098	287.695	194.098	297.354	322.404	219.922	265.322	326.979	210.146	284.858	382.537	297.673	314.617	101.163
5315	26.57000	417.135	334.617	220.129	389.964	393.589	176.649	450.098	324.706	133.309	387.435	300.217	185.882	245.768	296.960	293.260	284.725	307.587	170.968	233.006	291.110	287.692	194.110	297.358	322.369	219.995	265.256	327.131	210.206	285.096	382.291	297.696	314.462	101.111
5316	26.57500	417.131	334.608	220.118	389.968	393.592	176.653	450.099	324.711	133.314	387.434	300.232	185.886	245.787	296.965	293.249	284.752	307.577	170.968	233.018	291.125	287.669	194.149	297.406	322.365	219.951	265.366	326.956	210.216	284.951	382.521	297.703	314.566	101.125
5317	26.58000	417.133	334.625	220.119	389.972	393.601	176.663	450.106	324.718	133.295	387.443	300.217	185.871	245.809	296.969	293.248	284.751	307.577	170.936	233.042	291.122	287.675	194.195	297.485	322.363	220.003	265.428	326.972	210.297	285.053	382.531	297.669	314.511	101.088
5318	26.58500	417.153	334.616	220.109	389.984	393.598	176.652	450.103	324.721	133.300	387.441	300.230	185.868	245.853	296.997	293.237	284.763	307.567	170.931	233.082	291.144	287.673	194.254	297.563	322.382	220.080	265.421	327.203	210.411	285.375	382.340	297.666	314.304	101.041
5319	26.59000	417.152	334.630	220.116	389.993	393.645	176.680	450.111	324.719	133.296	387.454	300.224	185.868	245.879	297.054	293.236	284.768	307.537	170.915	233.100	291.212	287.687	194.307	297.619	322.421	220.122	265.499	327.240	210.510	285.487	382.360	297.625	314.233	101.013
5320	26.59500	417.147	334.609	220.113	389.980	393.662	176.695	450.115	324.705	133.298	387.457	300.224	185.876	245.940	297.048	293.276	284.794	307.524	170.922	233.144	291.256	287.695	194.377	297.706	322.443	220.145	265.673	327.104	210.567	285.413	382.655	297.617	314.296	101.038
5321	26.60000	417.153	334.604	220.122	389.983	393.586	176.658	450.111	324.711	133.294	387.458	300.224	185.872	245.967	297.160	293.244	284.782	307.530	170.920	233.183	291.304	287.713	194.403	297.739	322.506	220.257	265.669	327.340	210.705	285.786	382.446	297.567	314.090	100.979
5322	26.60500	417.163	334.598	220.119	389.987	393.592	176.651	450.118	324.715	133.286	387.470	300.211	185.876	246.023	297.181	293.270	284.820	307.524	170.911	233.211	291.332	287.729	194.450	297.793	322.548	220.288	265.817	327.223	210.751	285.713	382.722	297.561	314.150	101.006
5323	26.61000	417.169	334.605	220.110	389.999	393.573	176.652	450.120	324.698	133.295	387.474	300.206	185.876	246.040	297.300	293.252	284.818	307.520	170.931	233.252	291.405	287.743	194.493	297.873	322.578	220.349	265.920	327.278	210.825	285.839	382.754	297.534	314.104	100.991
5324	26.61500	417.183	334.586	220.110	390.008	393.577	176.655	450.130	324.707	133.285	387.473	300.189	185.859	246.084	297.361	293.261	284.822	307.520	170.913	233.279	291.448	287.753	194.522	297.946	322.605	220.451	265.936	327.480	210.943	286.156	382.532	297.519	313.922	100.938
5325	26.62000	417.185	334.573	220.108	389.995	393.564	176.658	450.136	324.698	133.284	387.480	300.189	185.870	246.102	297.407	293.254	284.822	307.509	170.908	233.303	291.485	287.763	194.561	297.995	322.622	220.445	266.074	327.368	210.960	286.082	382.811	297.482	313.980	100.954
5326	26.62500	417.181	334.560	220.101	390.006	393.553	176.663	450.131	324.680	133.286	387.487	300.175	185.854	246.140	297.420	293.265	284.826	307.515	170.903	233.322	291.525	287.766	194.591	298.073	322.660	220.496	266.072	327.572	211.049	286.383	382.597	297.476	313.814	100.917
5327	26.63000	417.178	334.544	220.111	389.994	393.545	176.662	450.128	324.674	133.298	387.479	300.154	185.863	246.145	297.452	293.272	284.827	307.488	170.907	233.344	291.537	287.769	194.609	298.167	322.662	220.471	266.201	327.429	211.034	286.273	382.838	297.467	313.880	100.938
5328	26.63500	417.171	334.540	220.115	389.999	393.527	176.679	450.133	324.675	133.304	387.476	300.156	185.857	246.141	297.481	293.235	284.822	307.477	170.902	233.338	291.572	287.785	194.632	298.266	322.645	220.492	266.165	327.592	211.095	286.533	382.618	297.461	313.725	100.889
5329	26.64000	417.164	334.511	220.116	389.991	393.517	176.684	450.126	324.664	133.309	387.474	300.133	185.863	246.144	297.462	293.253	284.823	307.471	170.900	233.328	291.556	287.768	194.613	298.267	322.673	220.489	266.184	327.608	211.084	286.576	382.599	297.461	313.687	100.891
5330	26.64500	417.168	334.507	220.120	389.985	393.506	176.692	450.124	324.651	133.292	387.458	300.132	185.849	246.125	297.445	293.254	284.801	307.458	170.895	233.306	291.563	287.763	194.597	298.235	322.675	220.462	266.173	327.593	211.048	286.575	382.598	297.445	313.674	100.889
5331	26.65000	417.158	334.489	220.125	389.993	393.487	176.697	450.118	324.645	133.297	387.464	300.116	185.862	246.109	297.440	293.247	284.814	307.456	170.887	233.291	291.537	287.743	194.558	298.198	322.625	220.395	266.201	327.417	210.956	286.333	382.806	297.474	313.813	100.924
5332	26.65500	417.150	334.469	220.123	389.986	393.487	176.684	450.120	324.638	133.300	387.479	300.091	185.853	246.066	297.407	293.229	284.805	307.444	170.894	233.257	291.497	287.730	194.508	298.113	322.604	220.351	266.169	327.397	210.887	286.259	382.787	297.486	313.816	100.933
5333	26.66000	417.158	334.461	220.127	389.969	393.481	176.695	450.122	324.629	133.298	387.468	300.101	185.855	246.007	297.349	293.217	284.806	307.427	170.886	233.223	291.453	287.720	194.452	297.997	322.540	220.332	266.095	327.352	210.804	286.186	382.743	297.519	313.807	100.934
5334	26.66500	417.157	334.445	220.120	389.976	393.452	176.720	450.125	324.627	133.293	387.464	300.071	185.850	245.973	297.294	293.217	284.793	307.391	170.867	233.180	291.391	287.696	194.402	297.916	322.499	220.318	265.932	327.466	210.750	286.271	382.470	297.549	313.675	100.906
5335	26.67000	417.159	334.422	220.118	389.983	393.457	176.711	450.119	324.610	133.294	387.464	300.055	185.844	245.903	297.229	293.191	284.784	307.374	170.862	233.126	291.328	287.671	194.315	297.804	322.455	220.220	265.916	327.229	210.590	285.930	382.656	297.565	313.839	100.944
5336	26.67500	417.167	334.417	220.120	389.975	393.436	176.704	450.123	324.603	133.292	387.475	300.058	185.838	245.837	297.155	293.156	284.800	307.354	170.858	233.079	291.262	287.632	194.253	297.693	322.392	220.177	265.711	327.344	210.511	285.946	382.366	297.633	313.753	100.929
5337	26.68000	417.168	334.399	220.120	389.984	393.436	176.696	450.123	324.602	133.296	387.468	300.042	185.842	245.781	297.096	293.148	284.807	307.371	170.875	233.026	291.162	287.608	194.189	297.568	322.321	220.116	265.566	327.249	210.395	285.789	382.280	297.700	313.833	100.946
5338	26.68500	417.170	334.391	220.124	389.978	393.428	176.703	450.116	324.597	133.285	387.471	300.035	185.839	245.736	296.966	293.105	284.790	307.340	170.846	232.978	291.072	287.542	194.107	297.487	322.230	220.001	265.528	326.984	210.218	285.368	382.463	297.724	314.015	100.967
5339	26.69000	417.169	334.372	220.123	389.976	393.426	176.720	450.122	324.594	133.294	387.478	300.018	185.844	245.677	296.879	293.085	284.795	307.301	170.820	232.925	290.949	287.494	194.027	297.367	322.174	219.950	265.297	327.095	210.127	285.371	382.162	297.780	313.902	100.947
5340	26.69500	417.159	334.361	220.120	389.969	393.403	176.725	450.117	324.583	133.294	387.465	300.013	185.835	245.614	296.765	293.044	284.797	307.294	170.822	232.878	290.872	287.447	193.940	297.199	322.120	219.836	265.248	326.855	209.961	285.008	382.345	297.816	314.074	100.989
5341	26.70000	417.154	334.359	220.118	389.969	393.396	176.731	450.114	324.587	133.289	387.463	300.016	185.833	245.557	296.703	293.023	284.772	307.281	170.820	232.824	290.780	287.400	193.873	297.046	322.032	219.817	265.057	326.962	209.908	285.043	382.045	297.844	313.976	100.953
5342	26.70500	417.148	334.344	220.121	389.960	393.391	176.726	450.110	324.586	133.295	387.461	300.003	185.844	245.519	296.616	292.998	284.786	307.278	170.828	232.794	290.724	287.383	193.800	296.907	322.014	219.717	265.009	326.749	209.761	284.663	382.233	297.883	314.174	101.014
5343	26.71000	417.148	334.340	220.116	389.955	393.396	176.726	450.108	324.587	133.290	387.466	300.003	185.833	245.469	296.548	292.989	284.782	307.248	170.802	232.757	290.648	287.350	193.755	296.799	321.962	219.719	264.854	326.838	209.729	284.732	381.966	297.911	314.051	100.975
5344	26.71500	417.147	334.333	220.124	389.954	393.367	176.729	450.118	324.578	133.288	387.467	300.002	185.841	245.456	296.477	292.978	284.791	307.242	170.809	232.734	290.576	287.323	193.725	296.725	321.934	219.640	264.832	326.634	209.630	284.412	382.142	297.939	314.218	101.016
5345	26.72000	417.162	334.330	220.113	389.967	393.368	176.736	450.115	324.565	133.288	387.455	299.983	185.830	245.434	296.438	292.949	284.796	307.246	170.793	232.723	290.531	287.307	193.699	296.650	321.915	219.665	264.695	326.768	209.623	284.506	381.881	297.967	314.127	100.986
5346	26.72500	417.162	334.312	220.121	389.965	393.375	176.729	450.119	324.562	133.283	387.465	299.976	185.820	245.424	296.402	292.964	284.812	307.254	170.798	232.712	290.495	287.302	193.689	296.586	321.898	219.619	264.720	326.584	209.575	284.236	382.102	297.977	314.290	101.029
5347	26.73000	417.168	334.323	220.125	389.967	393.373	176.738	450.127	324.561	133.278	387.472	299.972	185.817	245.435	296.378	292.945	284.808	307.223	170.809	232.727	290.466	287.305	193.690	296.564	321.876	219.690	264.594	326.720	209.622	284.406	381.838	298.000	314.136	100.985
5348	26.73500	417.182	334.306	220.109	389.986	393.369	176.729	450.137	324.559	133.278	387.491	299.967	185.820	245.456	296.380	292.938	284.823	307.241	170.800	232.739	290.452	287.302	193.712	296.544	321.883	219.635	264.641	326.579	209.610	284.160	382.092	297.988	314.304	101.023
5349	26.74000	417.197	334.302	220.103	389.991	393.349	176.730	450.136	324.553	133.269	387.497	299.953	185.809	245.470	296.378	292.950	284.828	307.249	170.805	232.766	290.460	287.297	193.730	296.538	321.914	219.678	264.667	326.582	209.664	284.183	382.105	297.973	314.302	101.017
5350	26.74500	417.201	334.291	220.101	390.002	393.367	176.717	450.134	324.545	133.262	387.500	299.960	185.822	245.503	296.398	292.955	284.833	307.234	170.788	232.804	290.470	287.309	193.779	296.547	321.939	219.795	264.597	326.779	209.763	284.428	381.890	297.965	314.127	100.971
5351	26.75000	417.216	334.300	220.094	390.016	393.351	176.715	450.153	324.550	133.263	387.516	299.963	185.804	245.548	296.423	292.955	284.841	307.232	170.782	232.846	290.487	287.306	193.841	296.591	321.965	219.845	264.652	326.798	209.850	284.490	381.900	297.947	314.101	100.948
5352	26.75500	417.231	334.291	220.090	390.017	393.357	176.706	450.159	324.552	133.253	387.520	299.961	185.802	245.592	296.450	292.957	284.858	307.236	170.793	232.891	290.513	287.322	193.893	296.639	322.000	219.942	264.690	326.851	209.942	284.590	381.943	297.933	314.054	100.940
5353	26.76000	417.231	334.283	220.087	390.035	393.345	176.713	450.171	324.547	133.231	387.534	299.950	185.795	245.652	296.498	292.978	284.878	307.230	170.806	232.938	290.533	287.357	193.969	296.689	322.038	219.998	264.752	326.905	210.063	284.697	382.016	297.914	313.998	100.938
5354	26.76500	417.256	334.286	220.082	390.050	393.358	176.696	450.175	324.532	133.237	387.553	299.952	185.790	245.721	296.516	292.986	284.880	307.225	170.798	232.980	290.579	287.386	194.058	296.756	322.074	220.068	264.841	326.963	210.169	284.812	382.079	297.876	313.939	100.921
5355	26.77000	417.269	334.290	220.066	390.056	393.350	176.694	450.185	324.551	133.225	387.562	299.943	185.777	245.779	296.575	292.992	284.894	307.219	170.795	233.042	290.649	287.406	194.140	296.861	322.126	220.129	264.925	327.005	210.292	284.928	382.101	297.851	313.904	100.900
5356	26.77500	417.278	334.287	220.067	390.063	393.348	176.695	450.196	324.538	133.210	387.569	299.961	185.785	245.839	296.598	293.005	284.915	307.226	170.792	233.091	290.685	287.433	194.231	296.937	322.163	220.195	264.999	327.040	210.399	285.040	382.160	297.835	313.866	100.889
5357	26.78000	417.294	334.279	220.058	390.083	393.360	176.694	450.202	324.547	133.206	387.582	299.953	185.773	245.886	296.651	293.002	284.903	307.234	170.784	233.138	290.724	287.459	194.280	297.041	322.230	220.247	265.056	327.092	210.530	285.153	382.175	297.769	313.838	100.863
5358	26.78500	417.306	334.291	220.050	390.087	393.360	176.676	450.203	324.548	133.207	387.588	299.963	185.766	245.939	296.682	292.987	284.927	307.246	170.768	233.179	290.762	287.482	194.352	297.153	322.252	220.246	265.220	326.950	210.588	285.026	382.461	297.744	313.963	100.877
5359	26.79000	417.328	334.295	220.052	390.094	393.370	176.662	450.218	324.550	133.183	387.608	299.965	185.771	245.992	296.707	293.017	284.940	307.247	170.775	233.223	290.806	287.521	194.423	297.200	322.263	220.348	265.200	327.165	210.698	285.311	382.243	297.759	313.798	100.847
5360	26.79500	417.333	334.294	220.043	390.112	393.368	176.668	450.231	324.557	133.189	387.614	299.968	185.756	246.010	296.735	293.030	284.951	307.241	170.782	233.258	290.831	287.516	194.460	297.229	322.290	220.333	265.301	327.029	210.730	285.171	382.485	297.737	313.902	100.869
5361	26.80000	417.356	334.313	220.034	390.124	393.376	176.662	450.233	324.558	133.178	387.629	299.976	185.761	246.050	296.723	293.044	284.970	307.247	170.785	233.280	290.846	287.523	194.491	297.246	322.288	220.404	265.345	326.976	210.773	285.193	382.510	297.753	313.908	100.860
5362	26.80500	417.370	334.315	220.022	390.127	393.382	176.650	450.246	324.559	133.164	387.639	299.993	185.745	246.052	296.775	293.005	284.986	307.254	170.778	233.288	290.851	287.529	194.509	297.247	322.285	220.469	265.277	327.198	210.848	285.438	382.264	297.762	313.750	100.818
5363	26.81000	417.375	334.323	220.014	390.140	393.386	176.646	450.249	324.575	133.161	387.649	299.996	185.745	246.062	296.762	293.004	284.986	307.258	170.756	233.295	290.858	287.522	194.501	297.249	322.289	220.417	265.334	327.007	210.802	285.205	382.510	297.748	313.910	100.845
5364	26.81500	417.384	334.342	220.005	390.152	393.406	176.629	450.245	324.578	133.150	387.646	300.006	185.740	246.055	296.738	292.996	284.986	307.265	170.764	233.290	290.854	287.509	194.492	297.202	322.255	220.465	265.243	327.179	210.809	285.385	382.236	297.783	313.782	100.815
5365	26.82000	417.383	334.367	220.005	390.157	393.423	176.620	450.255	324.577	133.156	387.662	300.021	185.743	246.039	296.703	292.972	284.995	307.266	170.752	233.270	290.797	287.474	194.445	297.138	322.245	220.452	265.203	327.158	210.763	285.317	382.205	297.802	313.794	100.813
5366	26.82500	417.392	334.388	220.006	390.161	393.433	176.624	450.260	324.604	133.144	387.665	300.037	185.741	246.012	296.676	292.953	285.012	307.254	170.758	233.244	290.770	287.474	194.403	297.077	322.220	220.368	265.222	326.929	210.665	285.030	382.425	297.831	313.955	100.857
5367	26.83000	417.399	334.393	219.990	390.167	393.449	176.595	450.262	324.593	133.134	387.679	300.053	185.737	245.970	296.644	292.951	285.013	307.276	170.756	233.217	290.729	287.422	194.368	296.971	322.181	220.371	265.067	327.061	210.611	285.150	382.133	297.881	313.870	100.833
5368	26.83500	417.417	334.401	219.996	390.199	393.450	176.601	450.276	324.604	133.126	387.678	300.065	185.723	245.943	296.614	292.942	285.026	307.279	170.757	233.196	290.695	287.393	194.317	296.902	322.134	220.272	265.050	326.825	210.472	284.829	382.319	297.931	314.066	100.879
5369	26.84000	417.420	334.408	219.986	390.199	393.456	176.585	450.277	324.621	133.119	387.689	300.060	185.732	245.907	296.556	292.931	285.027	307.286	170.763	233.162	290.626	287.364	194.245	296.832	322.079	220.251	264.891	326.925	210.393	284.900	382.048	297.996	313.990	100.868
5370	26.84500	417.442	334.431	219.983	390.193	393.491	176.575	450.285	324.639	133.108	387.700	300.100	185.717	245.860	296.516	292.920	285.038	307.302	170.759	233.121	290.589	287.342	194.178	296.759	322.031	220.192	264.820	326.864	210.274	284.781	381.985	298.054	314.060	100.886
5371	26.85000	417.452	334.436	219.991	390.213	393.495	176.572	450.295	324.636	133.106	387.701	300.093	185.734	245.803	296.485	292.900	285.049	307.318	170.761	233.087	290.545	287.311	194.108	296.673	321.992	220.121	264.724	326.821	210.164	284.645	381.916	298.107	314.134	100.906
