NO_OF_FRAMES	12020
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 11:49:28.214	91972.22731710
DATA_INCLUDED	3D
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
8523	42.61000	417.325	332.565	220.026	390.227	391.718	177.230	450.221	323.629	132.988	387.525	298.332	185.441	223.308	296.309	304.314	274.384	306.540	185.889	209.931	294.652	297.481	173.242	312.178	331.310	185.548	272.034	333.204	179.361	288.847	390.242	294.052	315.258	118.425
8524	42.61500	417.330	332.566	220.032	390.225	391.717	177.222	450.229	323.628	132.985	387.525	298.326	185.445	223.342	296.325	304.313	274.378	306.520	185.895	209.957	294.673	297.484	173.267	312.211	331.306	185.577	272.062	333.210	179.415	288.898	390.255	294.042	315.217	118.405
8525	42.62000	417.329	332.569	220.018	390.217	391.709	177.225	450.227	323.628	132.984	387.531	298.322	185.436	223.349	296.333	304.301	274.373	306.526	185.877	209.965	294.666	297.478	173.267	312.218	331.299	185.583	272.070	333.196	179.409	288.911	390.246	294.039	315.217	118.391
8526	42.62500	417.325	332.562	220.023	390.224	391.713	177.224	450.221	323.628	132.982	387.526	298.332	185.444	223.337	296.330	304.256	274.386	306.494	185.839	209.958	294.671	297.459	173.230	312.206	331.254	185.585	272.052	333.148	179.376	288.901	390.203	294.061	315.185	118.365
8527	42.63000	417.319	332.576	220.024	390.221	391.709	177.224	450.215	323.624	132.994	387.515	298.330	185.442	223.307	296.328	304.235	274.390	306.519	185.844	209.941	294.666	297.414	173.183	312.166	331.190	185.568	272.016	333.086	179.286	288.859	390.147	294.112	315.231	118.370
8528	42.63500	417.318	332.572	220.030	390.203	391.726	177.229	450.211	323.630	132.998	387.517	298.336	185.460	223.261	296.336	304.205	274.390	306.505	185.796	209.913	294.634	297.351	173.097	312.102	331.095	185.551	271.927	333.023	179.163	288.818	390.061	294.151	315.215	118.349
8529	42.64000	417.294	332.582	220.028	390.201	391.726	177.232	450.207	323.623	133.015	387.503	298.336	185.448	223.215	296.347	304.164	274.405	306.511	185.768	209.865	294.645	297.281	172.979	312.007	330.984	185.512	271.896	332.956	179.035	288.756	389.978	294.210	315.238	118.343
8530	42.64500	417.288	332.597	220.039	390.198	391.792	177.275	450.200	323.645	133.005	387.496	298.347	185.470	223.143	296.333	304.129	274.393	306.553	185.769	209.814	294.616	297.195	172.822	311.890	330.879	185.472	271.796	332.874	178.873	288.683	389.866	294.264	315.298	118.347
8531	42.65000	417.277	332.597	220.042	390.181	391.742	177.240	450.196	323.652	133.018	387.486	298.357	185.468	223.075	296.333	304.076	274.418	306.559	185.732	209.758	294.598	297.145	172.645	311.761	330.695	185.446	271.742	332.790	178.690	288.637	389.736	294.361	315.289	118.343
8532	42.65500	417.269	332.613	220.047	390.190	391.793	177.262	450.192	323.654	133.024	387.480	298.369	185.476	222.998	296.319	304.028	274.431	306.593	185.728	209.702	294.575	297.085	172.514	311.655	330.589	185.385	271.668	332.677	178.506	288.551	389.614	294.451	315.360	118.360
8533	42.66000	417.261	332.610	220.049	390.187	391.810	177.279	450.184	323.645	133.039	387.469	298.365	185.479	222.924	296.338	303.961	274.452	306.609	185.698	209.638	294.572	297.011	172.343	311.527	330.470	185.343	271.613	332.592	178.341	288.496	389.496	294.521	315.385	118.355
8534	42.66500	417.253	332.627	220.053	389.924	391.942	177.150	450.179	323.659	133.039	387.460	298.378	185.484	222.875	296.315	303.861	274.480	306.635	185.610	209.579	294.537	296.923	172.232	311.426	330.320	185.253	271.556	332.430	178.191	288.435	389.386	294.594	315.429	118.315
8535	42.67000	417.253	332.630	220.057	389.915	391.933	177.154	450.172	323.665	133.041	387.458	298.389	185.487	222.821	296.289	303.757	274.517	306.659	185.548	209.549	294.478	296.789	172.117	311.339	330.150	185.230	271.480	332.291	178.053	288.405	389.215	294.696	315.441	118.263
8536	42.67500	417.248	332.648	220.068	389.896	391.942	177.143	450.171	323.664	133.040	387.448	298.392	185.488	222.769	296.295	303.660	274.529	306.649	185.457	209.513	294.413	296.707	172.144	311.219	330.277	185.313	271.365	332.353	177.926	288.391	389.106	294.661	315.413	118.226
8537	42.68000	417.233	332.633	220.058	389.905	391.888	177.115	450.165	323.661	133.042	387.442	298.383	185.483	222.730	296.286	303.603	274.549	306.654	185.422	209.467	294.326	296.647	171.906	311.152	329.838	185.148	271.318	332.112	177.804	288.388	388.998	294.814	315.361	118.184
8538	42.68500	417.224	332.644	220.061	389.901	391.950	177.138	450.157	323.667	133.054	387.437	298.399	185.501	222.685	296.243	303.557	274.539	306.683	185.399	209.444	294.266	296.587	171.843	311.107	329.744	185.132	271.300	332.078	177.691	288.365	388.922	294.849	315.369	118.170
8539	42.69000	417.213	332.678	220.063	389.899	391.986	177.133	450.159	323.686	133.054	387.432	298.427	185.490	222.663	296.213	303.533	274.553	306.698	185.387	209.413	294.238	296.531	171.796	311.048	329.649	185.096	271.246	332.002	177.626	288.319	388.872	294.900	315.393	118.163
8540	42.69500	417.226	332.708	220.052	389.897	391.995	177.128	450.148	323.709	133.051	387.425	298.448	185.497	222.639	296.208	303.464	274.569	306.691	185.352	209.389	294.194	296.486	171.755	310.982	329.614	185.099	271.201	331.964	177.600	288.245	388.795	294.911	315.408	118.132
8541	42.70000	417.216	332.732	220.066	389.896	392.020	177.115	450.147	323.699	133.053	387.421	298.455	185.509	222.637	296.216	303.428	274.583	306.656	185.300	209.390	294.192	296.438	171.730	310.929	329.565	185.130	271.137	331.899	177.580	288.197	388.743	294.929	315.390	118.092
8542	42.70500	417.217	332.736	220.072	389.906	392.025	177.113	450.144	323.707	133.059	387.408	298.478	185.504	222.658	296.219	303.376	274.605	306.680	185.314	209.417	294.185	296.407	171.709	310.865	329.518	185.156	271.087	331.942	177.602	288.138	388.696	294.957	315.424	118.084
8543	42.71000	417.202	332.769	220.076	389.883	392.037	177.119	450.137	323.722	133.066	387.403	298.492	185.511	222.685	296.236	303.346	274.631	306.703	185.276	209.444	294.184	296.373	171.704	310.773	329.469	185.269	271.056	331.855	177.657	288.103	388.659	294.970	315.463	118.032
8544	42.71500	417.190	332.779	220.080	389.879	392.055	177.115	450.129	323.743	133.075	387.392	298.519	185.524	222.719	296.260	303.289	274.680	306.725	185.240	209.491	294.177	296.324	171.696	310.679	329.412	185.400	271.020	331.830	177.757	288.104	388.632	294.984	315.464	117.970
8545	42.72000	417.182	332.793	220.084	389.869	392.079	177.110	450.121	323.744	133.078	387.388	298.527	185.518	222.754	296.274	303.240	274.689	306.743	185.190	209.534	294.141	296.285	171.700	310.595	329.359	185.535	270.981	331.821	177.861	288.137	388.622	294.948	315.434	117.891
8546	42.72500	417.178	332.828	220.093	389.865	392.085	177.106	450.117	323.749	133.080	387.381	298.535	185.523	222.810	296.274	303.217	274.712	306.744	185.165	209.594	294.134	296.257	171.714	310.511	329.324	185.652	270.958	331.870	177.945	288.198	388.617	294.943	315.369	117.844
8547	42.73000	417.168	332.837	220.087	389.861	392.095	177.109	450.109	323.763	133.069	387.368	298.544	185.532	222.857	296.269	303.222	274.740	306.732	185.134	209.650	294.101	296.255	171.764	310.479	329.297	185.742	270.931	331.901	178.045	288.236	388.636	294.939	315.309	117.807
8548	42.73500	417.156	332.857	220.089	389.848	392.121	177.109	450.107	323.777	133.079	387.367	298.575	185.530	222.909	296.265	303.203	274.725	306.748	185.109	209.719	294.124	296.237	171.842	310.450	329.298	185.813	270.934	331.881	178.143	288.239	388.644	294.904	315.333	117.753
8549	42.74000	417.149	332.871	220.093	389.838	392.125	177.108	450.104	323.789	133.085	387.363	298.576	185.527	222.961	296.260	303.169	274.741	306.701	185.053	209.765	294.128	296.220	171.899	310.436	329.326	185.863	270.923	331.904	178.251	288.218	388.661	294.863	315.288	117.699
8550	42.74500	417.146	332.877	220.104	389.834	392.122	177.099	450.094	323.795	133.092	387.348	298.580	185.537	223.027	296.228	303.169	274.746	306.705	185.020	209.823	294.107	296.204	171.998	310.432	329.346	185.943	270.912	331.919	178.354	288.201	388.668	294.839	315.294	117.657
8551	42.75000	417.140	332.853	220.092	389.831	392.125	177.102	450.095	323.782	133.085	387.351	298.580	185.541	223.094	296.204	303.144	274.776	306.715	184.969	209.889	294.090	296.190	172.086	310.417	329.354	186.040	270.891	331.866	178.456	288.150	388.680	294.838	315.334	117.607
8552	42.75500	417.132	332.856	220.097	389.828	392.101	177.126	450.089	323.778	133.083	387.340	298.565	185.532	223.157	296.192	303.130	274.782	306.724	184.977	209.962	294.095	296.170	172.152	310.379	329.379	186.129	270.839	331.811	178.554	288.083	388.672	294.840	315.394	117.577
8553	42.76000	417.130	332.839	220.111	389.815	392.093	177.126	450.087	323.773	133.093	387.351	298.548	185.541	223.216	296.186	303.110	274.788	306.778	184.984	210.002	294.058	296.165	172.202	310.288	329.394	186.196	270.800	331.831	178.657	288.004	388.687	294.814	315.478	117.558
8554	42.76500	417.121	332.818	220.118	389.815	392.077	177.133	450.087	323.765	133.088	387.346	298.536	185.540	223.278	296.171	303.079	274.814	306.813	184.956	210.071	294.017	296.146	172.253	310.207	329.389	186.315	270.724	331.803	178.774	287.923	388.680	294.808	315.542	117.513
8555	42.77000	417.131	332.774	220.115	389.817	392.055	177.140	450.094	323.747	133.099	387.344	298.510	185.533	223.349	296.142	303.049	274.848	306.751	184.896	210.131	293.977	296.099	172.294	310.102	329.361	186.426	270.635	331.804	178.899	287.849	388.660	294.796	315.480	117.443
8556	42.77500	417.132	332.748	220.105	389.805	392.032	177.140	450.095	323.740	133.089	387.360	298.491	185.528	223.409	296.092	303.010	274.860	306.773	184.806	210.190	293.915	296.065	172.336	310.002	329.353	186.536	270.570	331.780	178.986	287.778	388.629	294.762	315.509	117.371
8557	42.78000	417.145	332.724	220.101	389.810	392.024	177.154	450.098	323.712	133.091	387.357	298.464	185.527	223.468	296.053	302.979	274.891	306.746	184.777	210.246	293.799	296.031	172.387	309.919	329.316	186.612	270.460	331.778	179.068	287.692	388.605	294.778	315.479	117.330
8558	42.78500	417.149	332.699	220.092	389.825	392.000	177.149	450.100	323.708	133.095	387.368	298.449	185.515	223.499	295.962	302.964	274.891	306.731	184.731	210.292	293.721	296.002	172.434	309.824	329.302	186.681	270.362	331.774	179.138	287.610	388.611	294.748	315.465	117.286
8559	42.79000	417.150	332.690	220.106	389.825	391.989	177.161	450.111	323.702	133.091	387.374	298.441	185.519	223.548	295.891	302.942	274.900	306.698	184.708	210.326	293.627	295.989	172.475	309.721	329.285	186.742	270.296	331.777	179.187	287.488	388.577	294.750	315.450	117.258
8560	42.79500	417.148	332.679	220.107	389.828	391.974	177.170	450.113	323.690	133.087	387.371	298.420	185.520	223.595	295.780	302.916	274.928	306.656	184.700	210.369	293.565	295.964	172.512	309.598	329.267	186.802	270.189	331.736	179.235	287.363	388.557	294.781	315.438	117.239
8561	42.80000	417.145	332.659	220.106	389.836	391.967	177.171	450.109	323.673	133.094	387.367	298.398	185.528	223.632	295.738	302.876	274.958	306.563	184.626	210.399	293.470	295.944	172.554	309.467	329.213	186.851	270.050	331.707	179.279	287.224	388.527	294.788	315.365	117.187
8562	42.80500	417.148	332.639	220.107	389.832	391.943	177.191	450.097	323.661	133.107	387.361	298.394	185.519	223.664	295.671	302.832	274.956	306.537	184.603	210.447	293.421	295.889	172.560	309.302	329.146	186.950	269.923	331.649	179.321	287.083	388.473	294.794	315.376	117.135
8563	42.81000	417.137	332.635	220.124	389.815	391.941	177.190	450.098	323.661	133.116	387.355	298.389	185.529	223.692	295.613	302.805	275.000	306.451	184.519	210.481	293.330	295.827	172.549	309.158	329.078	187.018	269.755	331.597	179.360	286.954	388.432	294.817	315.298	117.078
8564	42.81500	417.122	332.621	220.118	389.798	391.932	177.193	450.085	323.663	133.115	387.349	298.370	185.521	223.719	295.569	302.743	274.979	306.407	184.335	210.516	293.263	295.800	172.536	309.006	329.031	187.126	269.619	331.577	179.397	286.865	388.364	294.728	315.245	116.960
8565	42.82000	417.118	332.618	220.126	389.798	391.937	177.184	450.087	323.649	133.123	387.346	298.379	185.530	223.735	295.499	302.692	274.977	306.305	184.291	210.541	293.177	295.730	172.499	308.816	328.970	187.174	269.517	331.577	179.424	286.785	388.331	294.709	315.112	116.899
8566	42.82500	417.113	332.631	220.135	389.804	391.944	177.184	450.076	323.656	133.122	387.335	298.373	185.536	223.748	295.431	302.612	275.027	306.227	184.196	210.572	293.051	295.665	172.490	308.679	328.908	187.267	269.415	331.509	179.447	286.712	388.275	294.734	315.006	116.823
8567	42.83000	417.099	332.636	220.128	389.781	391.941	177.200	450.082	323.666	133.136	387.326	298.381	185.532	223.773	295.369	302.542	275.038	306.169	184.144	210.598	292.932	295.588	172.474	308.547	328.814	187.318	269.366	331.445	179.451	286.620	388.169	294.765	314.938	116.754
8568	42.83500	417.091	332.643	220.142	389.787	391.934	177.186	450.064	323.658	133.142	387.321	298.383	185.543	223.793	295.304	302.447	275.070	306.112	184.096	210.622	292.868	295.506	172.487	308.455	328.716	187.321	269.554	331.232	179.457	286.596	388.083	294.840	314.883	116.674
8569	42.84000	417.079	332.638	220.142	389.778	391.929	177.201	450.056	323.647	133.142	387.305	298.381	185.548	223.797	295.237	302.368	275.105	306.003	184.036	210.625	292.793	295.423	172.478	308.355	328.621	187.377	269.470	331.160	179.454	286.563	387.993	294.884	314.739	116.599
8570	42.84500	417.069	332.629	220.151	389.768	391.932	177.212	450.055	323.649	133.156	387.297	298.392	185.545	223.810	295.181	302.297	275.174	305.905	183.970	210.640	292.747	295.351	172.473	308.283	328.525	187.435	269.087	331.264	179.447	286.525	387.905	294.936	314.583	116.560
8571	42.85000	417.066	332.644	220.147	389.765	391.943	177.211	450.053	323.661	133.152	387.304	298.384	185.557	223.806	295.151	302.212	275.198	305.869	183.923	210.657	292.674	295.270	172.440	308.203	328.413	187.416	269.326	330.969	179.416	286.501	387.819	295.024	314.569	116.485
8572	42.85500	417.064	332.640	220.150	389.768	391.947	177.212	450.054	323.656	133.150	387.291	298.385	185.549	223.818	295.114	302.105	275.254	305.825	183.845	210.673	292.627	295.190	172.411	308.079	328.250	187.441	269.268	330.897	179.391	286.495	387.689	295.106	314.479	116.409
8573	42.86000	417.076	332.625	220.140	389.753	391.935	177.204	450.049	323.659	133.152	387.297	298.385	185.550	223.821	295.081	301.990	275.291	305.801	183.718	210.686	292.576	295.060	172.386	307.995	328.041	187.442	269.214	330.777	179.373	286.454	387.567	295.163	314.432	116.297
8574	42.86500	417.084	332.607	220.154	389.757	391.910	177.221	450.053	323.653	133.141	387.304	298.373	185.541	223.814	295.053	301.908	275.310	305.759	183.666	210.703	292.456	294.961	172.501	307.892	328.163	187.616	268.834	330.976	179.328	286.441	387.451	295.128	314.327	116.256
8575	42.87000	417.067	332.586	220.140	389.766	391.907	177.215	450.057	323.631	133.148	387.305	298.345	185.543	223.824	294.959	301.856	275.343	305.729	183.598	210.709	292.353	294.880	172.334	307.868	327.792	187.477	268.798	330.745	179.245	286.424	387.377	295.275	314.246	116.201
8576	42.87500	417.080	332.590	220.139	389.778	391.908	177.220	450.057	323.634	133.144	387.300	298.349	185.534	223.809	294.897	301.794	275.367	305.669	183.552	210.698	292.230	294.817	172.304	307.775	327.715	187.441	269.033	330.522	179.182	286.356	387.274	295.357	314.203	116.152
8577	42.88000	417.127	332.575	220.164	389.767	391.919	177.209	450.061	323.653	133.136	387.309	298.364	185.533	223.799	294.834	301.736	275.412	305.590	183.486	210.682	292.210	294.754	172.259	307.688	327.659	187.435	268.932	330.408	179.131	286.231	387.202	295.414	314.172	116.119
8578	42.88500	417.139	332.574	220.155	389.776	391.935	177.207	450.064	323.664	133.130	387.320	298.370	185.531	223.786	294.754	301.696	275.455	305.569	183.460	210.678	292.145	294.699	172.357	307.523	327.844	187.484	268.723	330.572	179.068	286.078	387.117	295.407	314.191	116.146
8579	42.89000	417.144	332.570	220.155	389.772	391.925	177.198	450.062	323.657	133.130	387.318	298.359	185.541	223.798	294.654	301.643	275.484	305.531	183.421	210.686	292.049	294.650	172.186	307.408	327.508	187.430	268.639	330.276	179.011	285.942	387.043	295.548	314.176	116.098
8580	42.89500	417.148	332.564	220.156	389.773	391.920	177.209	450.069	323.653	133.127	387.312	298.367	185.533	223.796	294.594	301.618	275.513	305.488	183.407	210.696	291.969	294.610	172.154	307.230	327.442	187.447	268.523	330.227	178.903	285.830	386.883	295.647	314.150	116.100
8581	42.90000	417.151	332.569	220.144	389.783	391.922	177.203	450.072	323.650	133.129	387.330	298.372	185.536	223.804	294.509	301.578	275.561	305.489	183.391	210.694	291.927	294.582	172.140	307.085	327.372	187.469	268.396	330.171	178.891	285.648	386.830	295.708	314.215	116.100
8582	42.90500	417.157	332.573	220.150	389.789	391.929	177.188	450.075	323.662	133.118	387.334	298.367	185.515	223.811	294.442	301.544	275.600	305.459	183.374	210.725	291.833	294.556	172.132	306.942	327.343	187.521	268.256	330.148	178.901	285.485	386.787	295.746	314.222	116.092
8583	42.91000	417.170	332.582	220.147	389.800	391.923	177.192	450.079	323.655	133.114	387.332	298.364	185.514	223.823	294.347	301.502	275.604	305.448	183.356	210.749	291.731	294.513	172.274	306.774	327.564	187.626	268.058	330.286	178.919	285.308	386.733	295.679	314.268	116.091
8584	42.91500	417.177	332.588	220.141	389.812	391.944	177.177	450.084	323.661	133.111	387.356	298.380	185.524	223.868	294.222	301.467	275.649	305.427	183.334	210.796	291.625	294.476	172.149	306.670	327.287	187.600	268.002	330.033	178.944	285.163	386.706	295.806	314.274	116.052
8585	42.92000	417.185	332.586	220.121	389.818	391.935	177.169	450.098	323.666	133.094	387.356	298.384	185.515	223.888	294.231	301.433	275.697	305.410	183.308	210.837	291.543	294.420	172.332	306.533	327.523	187.737	267.829	330.186	179.013	285.028	386.671	295.756	314.307	116.045
8586	42.92500	417.193	332.599	220.128	389.827	391.945	177.161	450.108	323.659	133.092	387.364	298.379	185.517	223.931	294.208	301.414	275.721	305.395	183.278	210.886	291.485	294.385	172.222	306.456	327.235	187.758	267.822	329.955	179.085	284.899	386.645	295.843	314.329	115.982
8587	42.93000	417.207	332.602	220.127	389.825	391.894	177.129	450.103	323.653	133.089	387.370	298.392	185.509	224.018	294.096	301.360	275.741	305.423	183.248	210.948	291.443	294.353	172.269	306.371	327.190	187.854	267.758	329.906	179.186	284.827	386.605	295.857	314.370	115.926
8588	42.93500	417.205	332.618	220.131	389.841	391.954	177.159	450.102	323.659	133.090	387.361	298.389	185.509	224.058	294.175	301.328	275.773	305.444	183.213	211.016	291.403	294.308	172.325	306.267	327.168	187.944	267.690	329.888	179.280	284.763	386.577	295.860	314.415	115.877
8589	42.94000	417.200	332.616	220.132	389.839	391.959	177.167	450.103	323.662	133.097	387.363	298.391	185.510	224.122	294.205	301.299	275.815	305.470	183.142	211.092	291.398	294.281	172.369	306.200	327.144	188.100	267.670	329.835	179.376	284.761	386.545	295.871	314.438	115.810
8590	42.94500	417.186	332.609	220.134	389.828	391.972	177.157	450.098	323.671	133.102	387.365	298.390	185.513	224.203	294.137	301.243	275.850	305.479	183.110	211.154	291.446	294.233	172.451	306.198	327.107	188.214	267.678	329.845	179.498	284.779	386.542	295.878	314.429	115.746
8591	42.95000	417.174	332.611	220.146	389.826	391.960	177.165	450.103	323.661	133.108	387.353	298.389	185.523	224.293	294.189	301.155	275.876	305.526	183.045	211.245	291.476	294.152	172.677	306.200	327.290	188.409	267.622	330.018	179.656	284.851	386.490	295.797	314.449	115.658
8592	42.95500	417.165	332.605	220.144	389.792	391.934	177.183	450.082	323.659	133.119	387.351	298.383	185.528	224.376	294.256	301.073	275.922	305.555	182.953	211.325	291.534	294.084	172.635	306.248	326.998	188.483	267.747	329.777	179.786	284.946	386.449	295.878	314.445	115.522
8593	42.96000	417.104	332.610	220.120	390.068	391.802	177.325	450.093	323.657	133.125	387.329	298.374	185.519	224.472	294.293	301.026	275.928	305.587	182.876	211.426	291.572	294.057	172.738	306.312	326.967	188.579	267.797	329.806	179.920	285.086	386.446	295.848	314.410	115.429
8594	42.96500	417.096	332.631	220.121	390.050	391.813	177.318	450.080	323.643	133.128	387.327	298.373	185.526	224.563	294.309	301.007	275.954	305.585	182.825	211.493	291.613	294.039	172.989	306.391	327.196	188.728	267.838	329.993	180.035	285.230	386.438	295.781	314.350	115.384
8595	42.97000	417.090	332.649	220.136	390.044	391.829	177.322	450.071	323.671	133.137	387.330	298.392	185.528	224.637	294.378	300.986	276.000	305.572	182.759	211.568	291.642	294.038	172.923	306.465	326.959	188.740	267.968	329.823	180.170	285.351	386.472	295.844	314.280	115.299
8596	42.97500	417.096	332.675	220.133	390.045	391.854	177.312	450.079	323.692	133.133	387.331	298.410	185.529	224.712	294.423	300.977	276.022	305.585	182.754	211.638	291.698	294.033	173.005	306.565	326.977	188.822	268.062	329.853	180.269	285.452	386.489	295.852	314.262	115.267
8597	42.98000	417.092	332.707	220.137	390.056	391.859	177.296	450.077	323.681	133.134	387.327	298.423	185.537	224.803	294.492	300.953	276.051	305.610	182.712	211.719	291.745	294.038	173.081	306.601	326.958	188.931	268.140	329.871	180.386	285.563	386.494	295.853	314.241	115.210
8598	42.98500	417.092	332.697	220.144	390.039	391.860	177.307	450.070	323.686	133.137	387.311	298.432	185.549	224.978	294.700	300.790	276.096	305.612	182.664	211.794	291.500	294.023	173.139	306.642	326.942	189.055	268.187	329.900	180.474	285.687	386.495	295.873	314.127	115.123
8599	42.99000	417.076	332.690	220.140	390.030	391.861	177.309	450.067	323.702	133.148	387.306	298.430	185.528	225.054	294.748	300.784	276.129	305.624	182.634	211.870	291.536	294.021	173.201	306.691	326.938	189.167	268.247	329.949	180.581	285.796	386.502	295.879	314.083	115.081
8600	42.99500	417.074	332.684	220.139	390.028	391.851	177.312	450.063	323.697	133.145	387.306	298.421	185.545	225.138	294.815	300.764	276.164	305.607	182.555	211.957	291.580	294.010	173.278	306.677	326.919	189.292	268.282	329.946	180.693	285.898	386.493	295.877	314.017	115.005
8601	43.00000	417.071	332.680	220.137	390.034	391.863	177.308	450.059	323.674	133.150	387.298	298.418	185.543	225.229	294.887	300.757	276.203	305.629	182.521	212.063	291.591	294.006	173.504	306.684	327.151	189.471	268.262	330.161	180.786	285.975	386.495	295.831	314.004	114.991
8602	43.00500	417.063	332.674	220.132	389.781	391.992	177.183	450.057	323.688	133.142	387.298	298.419	185.537	225.332	294.927	300.748	276.245	305.665	182.443	212.167	291.626	294.007	173.597	306.713	327.148	189.589	268.292	330.157	180.897	286.027	386.490	295.842	314.026	114.934
8603	43.01000	417.059	332.674	220.134	389.761	391.997	177.177	450.049	323.695	133.137	387.296	298.428	185.539	225.430	294.979	300.739	276.293	305.678	182.404	212.262	291.667	294.000	173.692	306.729	327.164	189.732	268.321	330.182	181.043	286.067	386.477	295.853	314.030	114.884
8604	43.01500	417.055	332.649	220.139	389.764	391.972	177.191	450.050	323.679	133.148	387.294	298.403	185.538	225.534	295.005	300.726	276.331	305.719	182.388	212.361	291.700	294.009	173.639	306.739	326.915	189.798	268.419	329.976	181.187	286.097	386.500	295.942	314.067	114.818
8605	43.02000	417.050	332.646	220.139	389.759	391.955	177.208	450.043	323.672	133.142	387.283	298.390	185.533	225.654	295.058	300.724	276.372	305.737	182.368	212.462	291.747	294.004	173.757	306.717	326.907	189.938	268.419	329.982	181.337	286.129	386.533	295.956	314.079	114.774
8606	43.02500	417.050	332.624	220.150	389.753	391.947	177.200	450.040	323.660	133.154	387.281	298.391	185.539	225.770	295.113	300.713	276.434	305.759	182.317	212.563	291.754	294.035	174.027	306.695	327.195	190.190	268.370	330.228	181.505	286.147	386.544	295.883	314.092	114.753
8607	43.03000	417.041	332.623	220.141	389.734	391.927	177.213	450.040	323.651	133.153	387.274	298.371	185.533	225.894	295.110	300.700	276.457	305.809	182.282	212.697	291.765	294.030	174.019	306.667	326.919	190.313	268.453	330.043	181.717	286.173	386.568	295.938	314.120	114.651
8608	43.03500	417.037	332.609	220.144	389.744	391.923	177.213	450.026	323.654	133.151	387.261	298.360	185.539	225.926	295.024	300.816	276.532	305.822	182.223	212.869	292.061	293.967	174.320	306.639	327.162	190.607	268.379	330.248	181.961	286.197	386.567	295.879	314.174	114.617
8609	43.04000	417.034	332.602	220.149	389.729	391.933	177.199	450.023	323.640	133.149	387.261	298.364	185.545	226.174	295.197	300.593	276.579	305.871	182.136	213.026	291.818	293.912	174.338	306.640	326.899	190.739	268.451	330.023	182.238	286.207	386.580	295.921	314.177	114.429
8610	43.04500	417.021	332.593	220.154	389.712	391.860	177.185	450.019	323.634	133.162	387.255	298.344	185.536	226.346	295.201	300.556	276.602	305.915	182.050	213.174	291.807	293.886	174.689	306.635	327.160	191.042	268.376	330.232	182.481	286.221	386.576	295.802	314.215	114.340
8611	43.05000	417.012	332.574	220.158	389.711	391.893	177.230	450.016	323.639	133.158	387.254	298.329	185.535	226.496	295.195	300.515	276.635	305.934	181.975	213.325	291.776	293.871	174.711	306.604	326.940	191.142	268.427	330.069	182.727	286.244	386.618	295.829	314.203	114.218
8612	43.05500	417.002	332.557	220.165	389.715	391.889	177.234	450.008	323.606	133.168	387.237	298.319	185.543	226.650	295.160	300.498	276.665	305.966	181.939	213.462	291.761	293.875	174.908	306.587	326.990	191.316	268.390	330.071	182.984	286.233	386.653	295.792	314.247	114.144
8613	43.06000	416.994	332.560	220.158	389.694	391.838	177.200	449.995	323.616	133.182	387.232	298.326	185.543	226.785	295.095	300.493	276.688	305.986	181.916	213.597	291.713	293.877	175.087	306.550	327.014	191.525	268.341	330.105	183.249	286.142	386.691	295.748	314.293	114.076
8614	43.06500	416.986	332.566	220.158	389.680	391.905	177.229	449.999	323.633	133.182	387.240	298.336	185.543	226.918	295.042	300.473	276.723	306.033	181.857	213.717	291.659	293.882	175.251	306.491	327.087	191.692	268.250	330.155	183.489	286.015	386.728	295.689	314.389	114.018
8615	43.07000	416.983	332.569	220.165	389.690	391.892	177.236	449.996	323.623	133.186	387.224	298.331	185.562	227.036	294.972	300.452	276.757	306.041	181.830	213.827	291.605	293.872	175.557	306.392	327.400	191.918	268.088	330.370	183.706	285.882	386.752	295.578	314.450	113.993
8616	43.07500	416.988	332.564	220.168	389.703	391.898	177.235	449.997	323.616	133.182	387.224	298.329	185.548	227.140	294.867	300.431	276.795	306.073	181.793	213.927	291.538	293.881	175.523	306.272	327.197	191.978	268.052	330.140	183.917	285.703	386.782	295.621	314.555	113.923
