NO_OF_FRAMES	5630
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 11:03:50.756	89234.76822660
DATA_INCLUDED	3D
EVENT	Extra markers on catheter, marker on tip, ideal phantom angle	1	0.00000
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Mixed
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
71	0.35000	419.919	339.215	221.139	390.569	397.090	177.888	451.971	330.154	133.770	390.595	304.016	187.281	316.926	472.200	47.152	190.790	474.830	17.530	319.250	464.900	33.971	364.677	441.932	29.874	364.065	483.873	30.335	412.369	469.421	61.829	122.770	468.506	-0.506
72	0.35500	419.918	339.217	221.135	390.577	397.083	177.898	451.970	330.150	133.756	390.596	304.032	187.273	316.937	472.209	47.138	190.796	474.832	17.522	319.235	464.748	34.036	364.661	441.952	29.852	364.066	483.896	30.320	412.367	469.416	61.836	122.583	469.020	-1.097
73	0.36000	419.920	339.220	221.134	390.572	397.077	177.893	451.976	330.150	133.763	390.591	304.014	187.280	316.937	472.217	47.127	190.810	474.817	17.515	319.243	464.900	33.945	364.620	441.927	29.857	364.063	483.861	30.314	412.370	469.405	61.826	122.575	469.020	-1.108
74	0.36500	419.920	339.226	221.135	390.571	397.078	177.892	451.970	330.145	133.760	390.598	304.026	187.267	316.923	472.180	47.162	190.806	474.834	17.532	319.245	464.900	33.941	364.709	441.930	29.856	364.075	483.860	30.329	412.369	469.410	61.830	122.588	469.017	-1.109
75	0.37000	419.918	339.222	221.128	390.578	397.083	177.890	451.976	330.141	133.771	390.600	304.017	187.274	316.941	472.214	47.131	190.804	474.835	17.540	319.241	464.907	33.950	364.635	441.937	29.865	364.083	483.858	30.327	412.378	469.423	61.829	122.757	468.509	-0.506
76	0.37500	419.931	339.224	221.137	390.573	397.082	177.907	451.982	330.160	133.759	390.606	304.028	187.270	316.938	472.210	47.122	190.830	474.850	17.521	319.240	464.745	34.023	364.674	441.926	29.870	364.064	483.868	30.324	412.379	469.409	61.833	122.589	469.023	-1.083
77	0.38000	419.934	339.217	221.126	390.575	397.091	177.891	451.977	330.150	133.763	390.605	304.021	187.255	316.948	472.218	47.122	190.829	474.836	17.518	319.250	464.885	33.958	364.652	441.921	29.859	364.067	483.878	30.328	412.376	469.418	61.825	122.747	468.509	-0.536
78	0.38500	419.934	339.226	221.129	390.584	397.079	177.901	451.979	330.151	133.762	390.613	304.031	187.268	316.932	472.207	47.141	190.832	474.838	17.528	319.245	464.888	33.968	364.673	441.957	29.867	364.074	483.868	30.325	412.376	469.416	61.835	122.753	468.527	-0.531
79	0.39000	419.936	339.223	221.129	390.583	397.081	177.900	451.975	330.154	133.761	390.611	304.021	187.271	316.949	472.205	47.130	190.834	474.861	17.512	319.239	464.757	34.037	364.700	441.949	29.872	364.088	483.871	30.324	412.379	469.404	61.833	122.598	469.037	-1.113
80	0.39500	419.932	339.222	221.129	390.587	397.077	177.903	451.981	330.150	133.761	390.607	304.026	187.257	316.928	472.190	47.162	190.843	474.863	17.516	319.258	464.892	33.949	364.679	441.947	29.886	364.076	483.874	30.341	412.383	469.432	61.842	122.599	469.035	-1.109
81	0.40000	419.934	339.228	221.136	390.579	397.077	177.905	451.985	330.149	133.763	390.614	304.026	187.263	316.929	472.187	47.159	190.843	474.854	17.512	319.256	464.886	33.948	364.664	441.909	29.851	364.079	483.875	30.323	412.382	469.412	61.833	122.592	469.032	-1.084
82	0.40500	419.936	339.217	221.129	390.578	397.075	177.896	451.985	330.147	133.759	390.613	304.027	187.265	316.949	472.205	47.135	190.840	474.861	17.506	319.241	464.744	34.022	364.709	441.948	29.861	364.088	483.868	30.334	412.386	469.426	61.841	122.766	468.548	-0.577
83	0.41000	419.933	339.221	221.131	390.586	397.074	177.901	451.991	330.145	133.762	390.608	304.021	187.262	316.957	472.227	47.133	190.841	474.877	17.511	319.255	464.743	34.047	364.689	441.933	29.880	364.100	483.857	30.329	412.380	469.428	61.849	122.602	469.018	-1.114
84	0.41500	419.942	339.227	221.137	390.581	397.065	177.908	451.988	330.147	133.764	390.604	304.015	187.269	316.926	472.198	47.154	190.844	474.865	17.511	319.242	464.749	34.029	364.659	441.920	29.844	364.076	483.873	30.333	412.379	469.420	61.834	122.593	469.030	-1.102
85	0.42000	419.932	339.227	221.134	390.588	397.076	177.893	451.986	330.155	133.762	390.609	304.025	187.270	316.953	472.203	47.142	190.846	474.846	17.510	319.253	464.751	34.039	364.683	441.970	29.869	364.080	483.869	30.325	412.386	469.420	61.841	122.781	468.521	-0.548
86	0.42500	419.938	339.217	221.133	390.591	397.074	177.903	451.989	330.160	133.767	390.604	304.037	187.267	316.940	472.206	47.132	190.850	474.863	17.515	319.239	464.759	34.031	364.674	441.952	29.855	364.100	483.861	30.295	412.388	469.424	61.842	122.601	469.025	-1.097
87	0.43000	419.941	339.225	221.140	390.586	397.077	177.901	451.984	330.151	133.759	390.607	304.028	187.266	316.948	472.223	47.134	190.863	474.867	17.520	319.264	464.886	33.951	364.700	441.947	29.871	364.087	483.871	30.320	412.389	469.425	61.833	122.589	469.042	-1.126
88	0.43500	419.944	339.215	221.138	390.596	397.084	177.891	451.994	330.154	133.765	390.603	304.037	187.263	316.921	472.192	47.154	190.858	474.865	17.514	319.250	464.877	33.955	364.682	441.941	29.862	364.080	483.864	30.317	412.379	469.432	61.843	122.591	469.052	-1.132
89	0.44000	419.939	339.229	221.138	390.584	397.080	177.899	451.990	330.150	133.767	390.620	304.039	187.260	316.942	472.213	47.131	190.861	474.875	17.513	319.261	464.893	33.945	364.690	441.972	29.867	364.095	483.893	30.320	412.391	469.418	61.852	122.587	469.044	-1.093
90	0.44500	419.933	339.222	221.140	390.587	397.083	177.899	451.988	330.158	133.765	390.611	304.035	187.271	316.941	472.213	47.137	190.853	474.873	17.510	319.239	464.760	34.029	364.695	441.949	29.885	364.095	483.885	30.325	412.381	469.425	61.833	122.767	468.539	-0.550
91	0.45000	419.941	339.224	221.139	390.586	397.085	177.894	451.981	330.162	133.765	390.612	304.036	187.265	316.950	472.198	47.132	190.862	474.894	17.521	319.250	464.761	34.030	364.691	441.959	29.894	364.070	483.894	30.328	412.375	469.436	61.839	122.762	468.546	-0.560
92	0.45500	419.934	339.229	221.133	390.585	397.075	177.914	451.980	330.164	133.762	390.610	304.032	187.263	316.927	472.193	47.151	190.859	474.882	17.505	319.251	464.768	34.027	364.691	441.947	29.859	364.070	483.876	30.324	412.384	469.419	61.842	122.589	469.053	-1.097
93	0.46000	419.933	339.216	221.137	390.583	397.077	177.903	451.985	330.159	133.763	390.613	304.026	187.273	316.954	472.203	47.138	190.861	474.879	17.522	319.259	464.889	33.948	364.657	441.913	29.870	364.093	483.860	30.322	412.380	469.419	61.840	122.603	469.053	-1.115
94	0.46500	419.934	339.224	221.137	390.579	397.080	177.898	451.984	330.153	133.763	390.600	304.024	187.268	316.934	472.185	47.160	190.869	474.889	17.519	319.265	464.889	33.960	364.660	441.936	29.841	364.084	483.870	30.316	412.375	469.419	61.842	122.610	469.022	-1.094
95	0.47000	419.927	339.224	221.141	390.585	397.079	177.896	451.980	330.156	133.764	390.607	304.023	187.264	316.920	472.201	47.159	190.882	474.889	17.516	319.254	464.905	33.956	364.661	441.936	29.852	364.081	483.844	30.314	412.378	469.414	61.842	122.589	469.038	-1.125
96	0.47500	419.929	339.218	221.148	390.588	397.066	177.907	451.979	330.150	133.762	390.598	304.023	187.270	316.946	472.211	47.122	190.869	474.888	17.507	319.254	464.894	33.953	364.705	441.943	29.859	364.078	483.896	30.328	412.376	469.406	61.844	122.581	469.026	-1.104
97	0.48000	419.934	339.222	221.128	390.586	397.068	177.902	451.984	330.149	133.769	390.593	304.027	187.274	316.919	472.203	47.166	190.880	474.890	17.511	319.256	464.856	33.960	364.695	441.951	29.875	364.082	483.869	30.329	412.381	469.407	61.844	122.588	469.023	-1.121
98	0.48500	419.924	339.220	221.135	390.585	397.076	177.898	451.983	330.145	133.762	390.603	304.027	187.264	316.932	472.204	47.128	190.881	474.896	17.495	319.254	464.880	33.955	364.692	441.929	29.873	364.075	483.861	30.328	412.378	469.419	61.840	122.587	469.020	-1.082
99	0.49000	419.921	339.220	221.134	390.586	397.066	177.912	451.974	330.166	133.759	390.602	304.030	187.268	316.943	472.215	47.128	190.874	474.898	17.511	319.247	464.753	34.020	364.657	441.924	29.842	364.085	483.879	30.317	412.376	469.422	61.847	122.573	469.018	-1.095
100	0.49500	419.930	339.222	221.144	390.576	397.069	177.909	451.975	330.146	133.762	390.601	304.014	187.267	316.918	472.185	47.174	190.870	474.889	17.508	319.240	464.736	34.025	364.694	441.963	29.873	364.084	483.855	30.325	412.374	469.423	61.834	122.743	468.532	-0.535
101	0.50000	419.926	339.217	221.137	390.585	397.068	177.906	451.984	330.149	133.766	390.609	304.033	187.268	316.930	472.185	47.151	190.872	474.891	17.500	319.268	464.887	33.951	364.686	441.944	29.866	364.081	483.861	30.325	412.371	469.414	61.834	122.764	468.502	-0.548
102	0.50500	419.926	339.219	221.132	390.591	397.064	177.902	451.980	330.152	133.755	390.607	304.030	187.261	316.926	472.206	47.135	190.867	474.910	17.508	319.257	464.879	33.947	364.667	441.952	29.881	364.087	483.865	30.324	412.376	469.416	61.840	122.595	469.029	-1.094
103	0.51000	419.933	339.223	221.133	390.578	397.063	177.906	451.978	330.144	133.763	390.607	304.031	187.269	316.942	472.198	47.134	190.874	474.906	17.507	319.248	464.747	34.028	364.655	441.907	29.852	364.085	483.887	30.318	412.379	469.418	61.841	122.612	469.031	-1.105
104	0.51500	419.937	339.220	221.135	390.582	397.071	177.901	451.982	330.151	133.767	390.603	304.032	187.261	316.930	472.208	47.135	190.871	474.904	17.507	319.242	464.758	34.032	364.688	441.947	29.848	364.067	483.885	30.324	412.378	469.426	61.846	122.748	468.561	-0.552
105	0.52000	419.929	339.234	221.138	390.592	397.065	177.901	451.982	330.162	133.771	390.612	304.030	187.262	316.937	472.210	47.138	190.869	474.897	17.515	319.259	464.884	33.959	364.675	441.957	29.879	364.075	483.888	30.310	412.378	469.416	61.848	122.590	469.021	-1.095
106	0.52500	419.968	339.197	221.172	390.588	397.076	177.903	451.978	330.159	133.769	390.614	304.026	187.264	316.936	472.205	47.151	190.872	474.902	17.515	319.245	464.750	34.028	364.672	441.959	29.884	364.090	483.875	30.324	412.381	469.415	61.830	122.603	469.023	-1.114
107	0.53000	419.964	339.200	221.169	390.580	397.077	177.903	451.981	330.159	133.758	390.605	304.049	187.269	316.945	472.221	47.145	190.880	474.902	17.499	319.236	464.748	34.039	364.681	441.944	29.867	364.096	483.888	30.318	412.383	469.429	61.837	122.603	469.037	-1.105
108	0.53500	419.967	339.204	221.168	390.593	397.072	177.903	451.979	330.160	133.761	390.609	304.040	187.263	316.939	472.188	47.156	190.877	474.918	17.495	319.246	464.735	34.035	364.666	441.944	29.834	364.090	483.902	30.326	412.382	469.422	61.851	122.616	469.002	-1.106
109	0.54000	419.968	339.194	221.172	390.592	397.074	177.907	451.972	330.159	133.765	390.609	304.049	187.254	316.934	472.197	47.163	190.875	474.900	17.500	319.250	464.745	34.042	364.714	441.936	29.873	364.105	483.877	30.307	412.376	469.421	61.847	122.607	469.017	-1.106
110	0.54500	419.970	339.196	221.169	390.593	397.073	177.897	451.987	330.157	133.764	390.608	304.044	187.261	316.942	472.217	47.148	190.877	474.909	17.496	319.266	464.893	33.947	364.698	441.934	29.875	364.083	483.861	30.335	412.370	469.430	61.841	122.773	468.538	-0.540
111	0.55000	419.972	339.194	221.171	390.585	397.082	177.901	451.983	330.151	133.767	390.616	304.048	187.255	316.946	472.222	47.125	190.872	474.907	17.490	319.254	464.905	33.947	364.691	441.948	29.875	364.083	483.875	30.310	412.386	469.432	61.847	122.613	469.037	-1.095
112	0.55500	419.972	339.198	221.171	390.579	397.081	177.903	451.991	330.156	133.767	390.602	304.032	187.273	316.941	472.195	47.161	190.875	474.915	17.488	319.251	464.738	34.031	364.681	441.928	29.850	364.094	483.877	30.319	412.376	469.417	61.847	122.614	469.036	-1.096
113	0.56000	419.936	339.225	221.133	390.771	396.990	178.023	451.989	330.162	133.763	390.621	304.036	187.268	316.947	472.213	47.126	190.870	474.910	17.501	319.263	464.906	33.964	364.702	441.945	29.855	364.068	483.889	30.338	412.394	469.414	61.842	122.604	469.045	-1.103
114	0.56500	419.940	339.224	221.137	390.779	396.990	178.025	451.989	330.161	133.763	390.627	304.047	187.262	316.937	472.198	47.154	190.880	474.891	17.496	319.252	464.751	34.040	364.652	441.925	29.853	364.092	483.878	30.312	412.383	469.411	61.847	122.618	469.017	-1.090
115	0.57000	419.944	339.223	221.145	390.779	396.989	178.020	451.989	330.159	133.767	390.620	304.041	187.255	316.944	472.191	47.160	190.875	474.896	17.481	319.240	464.741	34.045	364.667	441.935	29.875	364.099	483.838	30.332	412.388	469.421	61.848	122.612	469.019	-1.102
116	0.57500	419.941	339.223	221.137	390.787	396.994	178.019	451.994	330.159	133.778	390.627	304.051	187.249	316.951	472.207	47.132	190.867	474.910	17.479	319.271	464.877	33.953	364.696	441.940	29.869	364.100	483.845	30.322	412.380	469.413	61.844	122.611	469.011	-1.086
117	0.58000	419.943	339.221	221.135	390.781	396.977	178.029	451.994	330.151	133.770	390.625	304.031	187.264	316.948	472.207	47.139	190.865	474.895	17.487	319.257	464.749	34.033	364.675	441.940	29.844	364.079	483.869	30.341	412.385	469.416	61.833	122.782	468.511	-0.511
118	0.58500	419.944	339.219	221.139	390.781	396.990	178.016	451.996	330.139	133.766	390.625	304.032	187.252	316.954	472.218	47.136	190.862	474.899	17.476	319.262	464.893	33.949	364.716	441.940	29.884	364.115	483.860	30.332	412.392	469.412	61.841	122.600	469.030	-1.093
119	0.59000	419.948	339.211	221.138	390.790	396.987	178.030	451.989	330.151	133.765	390.626	304.027	187.253	316.953	472.214	47.131	190.858	474.906	17.465	319.257	464.730	34.046	364.707	441.946	29.884	364.088	483.878	30.314	412.388	469.423	61.850	122.611	469.016	-1.069
120	0.59500	419.947	339.209	221.135	390.787	396.984	178.016	451.997	330.145	133.766	390.628	304.016	187.258	316.958	472.204	47.126	190.837	474.918	17.473	319.260	464.743	34.038	364.699	441.952	29.891	364.100	483.868	30.339	412.393	469.416	61.861	122.607	469.026	-1.083
121	0.60000	419.947	339.206	221.139	390.786	396.976	178.022	451.996	330.137	133.757	390.635	304.036	187.248	316.937	472.209	47.157	190.842	474.902	17.463	319.250	464.749	34.027	364.666	441.928	29.858	364.092	483.853	30.328	412.392	469.405	61.849	122.620	469.025	-1.071
122	0.60500	419.951	339.215	221.148	390.794	396.982	178.024	452.000	330.147	133.752	390.627	304.019	187.259	316.948	472.195	47.144	190.850	474.911	17.467	319.268	464.753	34.029	364.654	441.925	29.861	364.089	483.874	30.322	412.391	469.429	61.846	122.621	469.001	-1.082
123	0.61000	419.936	339.215	221.141	390.790	396.991	178.024	451.992	330.155	133.767	390.625	304.022	187.260	316.960	472.210	47.127	190.834	474.914	17.458	319.255	464.749	34.039	364.701	441.908	29.866	364.094	483.866	30.325	412.393	469.415	61.843	122.613	469.004	-1.094
124	0.61500	419.951	339.223	221.142	390.780	396.975	178.036	451.995	330.153	133.766	390.626	304.032	187.242	316.941	472.216	47.136	190.848	474.914	17.454	319.268	464.883	33.957	364.705	441.929	29.876	364.099	483.870	30.328	412.385	469.413	61.855	122.621	469.015	-1.105
125	0.62000	419.941	339.210	221.135	390.788	396.983	178.016	451.997	330.153	133.760	390.628	304.032	187.250	316.966	472.201	47.135	190.837	474.904	17.454	319.257	464.745	34.015	364.696	441.937	29.878	364.098	483.861	30.328	412.391	469.424	61.843	122.621	469.021	-1.068
126	0.62500	419.941	339.230	221.136	390.782	396.982	178.019	451.994	330.156	133.755	390.620	304.040	187.258	316.950	472.210	47.130	190.835	474.925	17.447	319.267	464.880	33.951	364.673	441.929	29.855	364.107	483.860	30.309	412.388	469.426	61.849	122.794	468.526	-0.524
127	0.63000	419.938	339.214	221.141	390.786	396.976	178.028	451.994	330.152	133.763	390.626	304.050	187.252	316.944	472.206	47.143	190.837	474.926	17.446	319.267	464.882	33.954	364.712	441.939	29.868	364.101	483.860	30.334	412.383	469.418	61.844	122.629	469.025	-1.090
128	0.63500	419.944	339.221	221.141	390.597	397.067	177.903	451.995	330.167	133.767	390.619	304.045	187.256	316.953	472.212	47.108	190.880	474.915	17.296	319.253	464.739	34.034	364.676	441.910	29.869	364.099	483.853	30.331	412.382	469.420	61.840	122.620	469.026	-1.089
129	0.64000	419.944	339.221	221.136	390.582	397.078	177.910	451.997	330.154	133.759	390.627	304.044	187.256	316.932	472.207	47.156	190.854	474.925	17.434	319.267	464.897	33.951	364.707	441.943	29.861	364.098	483.869	30.317	412.385	469.413	61.849	122.806	468.515	-0.519
130	0.64500	419.940	339.220	221.139	390.601	397.084	177.893	451.999	330.160	133.769	390.625	304.040	187.257	316.964	472.199	47.130	190.848	474.947	17.436	319.273	464.877	33.955	364.665	441.944	29.865	364.082	483.865	30.314	412.388	469.417	61.846	122.606	469.032	-1.095
131	0.65000	419.948	339.222	221.131	390.600	397.082	177.898	451.993	330.166	133.759	390.623	304.050	187.250	316.938	472.195	47.159	190.852	474.925	17.445	319.249	464.747	34.015	364.663	441.942	29.832	364.099	483.879	30.321	412.385	469.422	61.852	122.798	468.518	-0.549
132	0.65500	419.937	339.237	221.140	390.593	397.075	177.901	451.995	330.152	133.763	390.622	304.032	187.259	316.939	472.187	47.161	190.843	474.936	17.430	319.266	464.898	33.962	364.699	441.928	29.884	364.108	483.861	30.328	412.391	469.424	61.851	122.781	468.523	-0.536
133	0.66000	419.935	339.222	221.140	390.595	397.069	177.903	451.991	330.157	133.768	390.624	304.038	187.260	316.949	472.210	47.137	190.855	474.938	17.441	319.266	464.884	33.951	364.712	441.927	29.856	364.092	483.866	30.322	412.395	469.407	61.833	122.634	469.012	-1.072
134	0.66500	419.938	339.223	221.143	390.606	397.076	177.891	451.984	330.158	133.770	390.615	304.037	187.245	316.960	472.207	47.122	190.861	474.945	17.444	319.259	464.889	33.945	364.678	441.936	29.835	364.093	483.883	30.308	412.395	469.402	61.850	122.612	469.020	-1.091
135	0.67000	419.941	339.217	221.134	390.596	397.069	177.905	451.989	330.159	133.770	390.614	304.035	187.253	316.961	472.210	47.132	190.849	474.936	17.433	319.260	464.889	33.948	364.716	441.944	29.866	364.105	483.862	30.324	412.384	469.406	61.848	122.614	469.017	-1.102
136	0.67500	419.933	339.216	221.132	390.591	397.068	177.906	451.989	330.150	133.769	390.631	304.042	187.247	316.925	472.196	47.156	190.862	474.945	17.438	319.248	464.896	33.932	364.687	441.929	29.858	364.086	483.874	30.318	412.384	469.427	61.848	122.607	469.012	-1.104
137	0.68000	419.977	339.190	221.172	390.592	397.067	177.914	451.983	330.167	133.766	390.618	304.041	187.258	316.962	472.225	47.126	190.867	474.951	17.444	319.252	464.744	34.023	364.671	441.906	29.872	364.095	483.869	30.330	412.386	469.419	61.845	122.780	468.518	-0.534
138	0.68500	419.977	339.198	221.174	390.596	397.069	177.900	451.979	330.152	133.767	390.621	304.044	187.239	316.932	472.186	47.165	190.867	474.941	17.453	319.257	464.783	34.002	364.663	441.917	29.851	364.086	483.866	30.311	412.385	469.403	61.847	122.608	469.027	-1.096
139	0.69000	419.937	339.216	221.138	390.773	396.983	178.032	451.985	330.159	133.761	390.603	304.042	187.242	316.937	472.195	47.147	190.865	474.944	17.461	319.243	464.762	34.022	364.716	441.940	29.879	364.079	483.870	30.329	412.380	469.421	61.847	122.630	469.010	-1.083
140	0.69500	419.934	339.218	221.138	390.775	396.977	178.021	451.989	330.140	133.772	390.607	304.037	187.259	316.956	472.202	47.128	190.876	474.936	17.464	319.254	464.883	33.946	364.680	441.937	29.878	364.097	483.877	30.311	412.380	469.419	61.851	122.611	469.029	-1.094
141	0.70000	419.931	339.219	221.141	390.782	396.986	178.027	451.981	330.155	133.769	390.616	304.049	187.242	316.946	472.209	47.127	190.869	474.949	17.465	319.242	464.761	34.028	364.669	441.941	29.864	364.084	483.856	30.322	412.382	469.398	61.843	122.615	469.016	-1.094
142	0.70500	419.936	339.207	221.139	390.778	396.982	178.029	451.976	330.157	133.765	390.596	304.049	187.252	316.916	472.195	47.153	190.878	474.945	17.473	319.261	464.898	33.943	364.693	441.946	29.871	364.081	483.872	30.327	412.378	469.411	61.843	122.597	469.036	-1.091
143	0.71000	419.922	339.201	221.136	390.773	396.985	178.020	451.979	330.154	133.764	390.601	304.047	187.242	316.934	472.203	47.156	190.871	474.946	17.463	319.248	464.742	34.027	364.693	441.941	29.877	364.094	483.853	30.309	412.376	469.419	61.859	122.612	469.018	-1.101
144	0.71500	419.929	339.215	221.140	390.767	396.982	178.027	451.979	330.156	133.768	390.612	304.048	187.239	316.948	472.217	47.136	190.876	474.957	17.461	319.265	464.884	33.949	364.692	441.953	29.871	364.089	483.867	30.317	412.367	469.405	61.835	122.603	469.024	-1.102
145	0.72000	419.934	339.221	221.139	390.774	396.967	178.032	451.975	330.150	133.771	390.601	304.045	187.250	316.947	472.209	47.120	190.878	474.946	17.466	319.250	464.895	33.952	364.657	441.942	29.866	364.086	483.862	30.326	412.379	469.409	61.847	122.597	469.032	-1.104
146	0.72500	419.934	339.214	221.146	390.767	396.986	178.037	451.976	330.158	133.768	390.602	304.051	187.246	316.943	472.200	47.125	190.870	474.928	17.484	319.248	464.885	33.954	364.680	441.958	29.892	364.081	483.883	30.327	412.375	469.402	61.848	122.600	469.026	-1.097
147	0.73000	419.919	339.228	221.143	390.774	396.970	178.038	451.974	330.156	133.770	390.611	304.049	187.241	316.941	472.200	47.139	190.873	474.931	17.483	319.259	464.886	33.952	364.689	441.958	29.886	364.090	483.851	30.331	412.368	469.412	61.842	122.599	469.025	-1.074
148	0.73500	419.925	339.219	221.134	390.576	397.074	177.912	451.975	330.159	133.765	390.601	304.051	187.248	316.923	472.197	47.147	190.924	474.948	17.344	319.247	464.874	33.939	364.684	441.953	29.886	364.071	483.900	30.327	412.371	469.423	61.840	122.607	469.038	-1.079
149	0.74000	419.929	339.217	221.144	390.580	397.080	177.904	451.969	330.156	133.771	390.603	304.049	187.245	316.942	472.217	47.115	190.927	474.955	17.346	319.242	464.757	34.038	364.684	441.944	29.894	364.086	483.880	30.323	412.372	469.420	61.840	122.600	469.028	-1.093
150	0.74500	419.929	339.231	221.140	390.585	397.072	177.904	451.974	330.164	133.767	390.597	304.050	187.231	316.946	472.202	47.138	190.927	474.955	17.336	319.243	464.753	34.021	364.700	441.932	29.870	364.076	483.871	30.332	412.370	469.416	61.852	122.615	469.010	-1.082
151	0.75000	419.926	339.224	221.132	390.586	397.077	177.900	451.972	330.160	133.772	390.608	304.057	187.248	316.942	472.213	47.129	190.927	474.934	17.345	319.250	464.887	33.945	364.663	441.944	29.844	364.074	483.880	30.332	412.372	469.426	61.842	122.770	468.506	-0.541
152	0.75500	419.928	339.225	221.134	390.581	397.064	177.912	451.970	330.150	133.761	390.599	304.050	187.244	316.937	472.195	47.139	190.933	474.932	17.357	319.236	464.751	34.028	364.688	441.953	29.887	364.078	483.875	30.333	412.371	469.422	61.850	122.598	469.020	-1.095
153	0.76000	419.927	339.226	221.142	390.587	397.075	177.903	451.977	330.157	133.768	390.597	304.055	187.242	316.951	472.219	47.113	190.941	474.937	17.349	319.260	464.906	33.936	364.688	441.953	29.873	364.089	483.873	30.322	412.372	469.421	61.846	122.604	469.041	-1.094
154	0.76500	419.921	339.220	221.140	390.574	397.081	177.906	451.975	330.152	133.765	390.598	304.041	187.240	316.918	472.185	47.164	190.940	474.938	17.361	319.253	464.851	33.966	364.645	441.939	29.888	364.082	483.876	30.327	412.377	469.413	61.859	122.756	468.521	-0.533
155	0.77000	419.926	339.224	221.139	390.580	397.071	177.903	451.980	330.153	133.770	390.612	304.052	187.244	316.929	472.195	47.164	190.936	474.929	17.348	319.236	464.754	34.019	364.686	441.950	29.879	364.080	483.863	30.333	412.372	469.416	61.839	122.612	469.023	-1.091
156	0.77500	419.915	339.214	221.128	390.587	397.074	177.910	451.979	330.166	133.763	390.598	304.037	187.236	316.951	472.212	47.123	190.896	474.945	17.485	319.248	464.766	34.031	364.696	441.940	29.875	364.077	483.908	30.328	412.374	469.419	61.847	122.608	469.026	-1.098
157	0.78000	419.928	339.227	221.139	390.578	397.071	177.912	451.980	330.152	133.755	390.614	304.053	187.244	316.933	472.197	47.148	190.893	474.947	17.503	319.236	464.761	34.025	364.695	441.943	29.862	364.074	483.866	30.321	412.374	469.425	61.835	122.595	469.020	-1.082
158	0.78500	419.922	339.219	221.136	390.584	397.082	177.911	451.971	330.155	133.768	390.606	304.056	187.243	316.942	472.207	47.120	190.896	474.941	17.494	319.256	464.880	33.939	364.692	441.954	29.891	364.079	483.874	30.328	412.379	469.425	61.853	122.597	469.018	-1.086
159	0.79000	419.930	339.220	221.129	390.595	397.072	177.905	451.981	330.154	133.767	390.606	304.052	187.239	316.933	472.193	47.149	190.907	474.949	17.492	319.246	464.750	34.029	364.689	441.945	29.874	364.081	483.872	30.323	412.371	469.422	61.854	122.617	469.029	-1.079
160	0.79500	419.928	339.228	221.138	390.591	397.071	177.909	451.977	330.167	133.767	390.604	304.049	187.240	316.927	472.191	47.160	190.897	474.940	17.500	319.251	464.911	33.940	364.671	441.940	29.893	364.086	483.857	30.308	412.387	469.417	61.847	122.605	469.031	-1.074
161	0.80000	419.934	339.227	221.137	390.577	397.076	177.913	451.982	330.159	133.764	390.610	304.050	187.247	316.926	472.200	47.154	190.901	474.955	17.488	319.263	464.885	33.950	364.706	441.953	29.870	364.086	483.867	30.320	412.380	469.419	61.848	122.779	468.526	-0.547
162	0.80500	419.931	339.221	221.132	390.584	397.074	177.911	451.984	330.157	133.757	390.598	304.051	187.237	316.947	472.207	47.127	190.901	474.963	17.485	319.242	464.765	34.018	364.688	441.960	29.884	364.097	483.855	30.323	412.375	469.411	61.845	122.620	469.024	-1.079
163	0.81000	419.937	339.216	221.140	390.579	397.083	177.904	451.980	330.152	133.767	390.619	304.048	187.232	316.938	472.193	47.136	190.905	474.954	17.484	319.260	464.883	33.940	364.665	441.934	29.866	364.094	483.871	30.327	412.380	469.404	61.847	122.623	469.021	-1.086
164	0.81500	419.928	339.217	221.147	390.590	397.073	177.899	451.976	330.161	133.758	390.603	304.057	187.236	316.937	472.218	47.119	190.897	474.957	17.484	319.238	464.749	34.030	364.680	441.919	29.850	364.097	483.848	30.322	412.380	469.426	61.848	122.598	469.039	-1.078
