NO_OF_FRAMES	5500
NO_OF_CAMERAS	14
NO_OF_MARKERS	11
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2023-06-20, 10:57:21.232	88845.24398590
DATA_INCLUDED	3D
EVENT	Extra markers on catheter, no marker on tip, ideal phantom angle	1	0.00000
MARKER_NAMES	skull_phantom1	skull_phantom2	skull_phantom3	skull_phantom4	catheter3_mid3_tip1	catheter3_mid3_tip2	catheter3_mid3_tip3	catheter3_mid3_tip4	catheter3_mid3_tip5	catheter3_mid3_tip6	catheter3_mid3_tip7
TRAJECTORY_TYPES	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Measured	Virtual
Frame	Time	skull_phantom1 X	skull_phantom1 Y	skull_phantom1 Z	skull_phantom2 X	skull_phantom2 Y	skull_phantom2 Z	skull_phantom3 X	skull_phantom3 Y	skull_phantom3 Z	skull_phantom4 X	skull_phantom4 Y	skull_phantom4 Z	catheter3_mid3_tip1 X	catheter3_mid3_tip1 Y	catheter3_mid3_tip1 Z	catheter3_mid3_tip2 X	catheter3_mid3_tip2 Y	catheter3_mid3_tip2 Z	catheter3_mid3_tip3 X	catheter3_mid3_tip3 Y	catheter3_mid3_tip3 Z	catheter3_mid3_tip4 X	catheter3_mid3_tip4 Y	catheter3_mid3_tip4 Z	catheter3_mid3_tip5 X	catheter3_mid3_tip5 Y	catheter3_mid3_tip5 Z	catheter3_mid3_tip6 X	catheter3_mid3_tip6 Y	catheter3_mid3_tip6 Z	catheter3_mid3_tip7 X	catheter3_mid3_tip7 Y	catheter3_mid3_tip7 Z	
4145	20.72000	417.958	344.416	221.247	389.434	401.350	176.337	450.762	332.693	134.409	388.695	308.415	188.056	271.461	419.102	332.846	282.314	370.752	213.388	267.143	431.935	325.676	267.987	474.048	354.993	240.845	444.197	365.427	262.787	463.377	417.382	286.445	350.981	144.831
4146	20.72500	417.973	344.410	221.247	389.446	401.348	176.329	450.770	332.677	134.403	388.698	308.416	188.045	271.430	419.086	332.868	282.309	370.743	213.409	267.144	431.929	325.690	267.977	474.043	355.065	240.830	444.185	365.461	262.764	463.332	417.424	286.448	351.004	144.850
4147	20.73000	417.984	344.397	221.245	389.451	401.357	176.333	450.769	332.690	134.410	388.703	308.411	188.060	271.436	419.088	332.894	282.325	370.738	213.483	267.113	431.940	325.732	267.955	474.029	355.138	240.821	444.135	365.525	262.748	463.292	417.494	286.462	351.021	144.897
4148	20.73500	417.983	344.423	221.239	389.459	401.370	176.327	450.785	332.687	134.404	388.706	308.425	188.052	271.423	419.116	332.954	282.331	370.756	213.534	267.092	431.939	325.781	267.915	474.038	355.173	240.801	444.123	365.568	262.739	463.258	417.580	286.464	351.056	144.938
4149	20.74000	417.990	344.425	221.227	389.454	401.373	176.320	450.780	332.692	134.404	388.720	308.415	188.047	271.435	419.125	333.000	282.348	370.765	213.551	267.068	431.958	325.809	267.854	474.020	355.204	240.782	444.074	365.617	262.708	463.238	417.601	286.483	351.080	144.960
4150	20.74500	418.004	344.412	221.226	389.456	401.370	176.311	450.784	332.695	134.407	388.727	308.416	188.039	271.425	419.158	333.019	282.353	370.803	213.602	267.034	431.988	325.835	267.778	474.052	355.212	240.746	444.031	365.649	262.659	463.251	417.644	286.494	351.115	144.987
4151	20.75000	418.004	344.422	221.231	389.472	401.360	176.317	450.798	332.701	134.393	388.725	308.427	188.041	271.432	419.199	333.033	282.359	370.827	213.626	267.015	432.020	325.867	267.677	474.072	355.234	240.718	444.027	365.686	262.612	463.286	417.665	286.504	351.139	145.017
4152	20.75500	418.009	344.412	221.224	389.469	401.362	176.319	450.794	332.688	134.389	388.729	308.414	188.044	271.425	419.255	333.077	282.362	370.876	213.671	266.964	432.055	325.883	267.580	474.142	355.251	240.684	444.013	365.715	262.562	463.359	417.670	286.506	351.162	145.056
4153	20.76000	418.015	344.410	221.239	389.476	401.362	176.318	450.796	332.688	134.395	388.733	308.418	188.037	271.428	419.315	333.067	282.359	370.888	213.705	266.928	432.127	325.877	267.480	474.207	355.218	240.648	444.018	365.721	262.504	463.459	417.638	286.506	351.138	145.088
4154	20.76500	418.016	344.407	221.229	389.478	401.368	176.316	450.798	332.691	134.392	388.738	308.419	188.034	271.430	419.404	333.071	282.376	370.928	213.700	266.902	432.168	325.883	267.391	474.278	355.178	240.603	444.043	365.722	262.438	463.581	417.590	286.538	351.141	145.108
4155	20.77000	418.024	344.411	221.219	389.480	401.365	176.310	450.800	332.698	134.393	388.738	308.419	188.040	271.422	419.475	333.057	282.356	370.977	213.688	266.860	432.248	325.835	267.313	474.352	355.144	240.563	444.122	365.694	262.397	463.691	417.546	286.518	351.167	145.103
4156	20.77500	418.017	344.417	221.229	389.474	401.371	176.312	450.808	332.701	134.384	388.732	308.423	188.033	271.416	419.541	333.030	282.350	370.986	213.708	266.840	432.330	325.824	267.259	474.451	355.087	240.543	444.201	365.645	262.345	463.839	417.485	286.530	351.120	145.132
4157	20.78000	418.017	344.432	221.229	389.469	401.375	176.315	450.800	332.711	134.391	388.736	308.426	188.043	271.408	419.633	333.000	282.334	371.038	213.684	266.821	432.403	325.761	267.228	474.540	355.023	240.511	444.306	365.605	262.308	463.976	417.428	286.523	351.137	145.120
4158	20.78500	418.005	344.437	221.236	389.462	401.389	176.308	450.802	332.709	134.395	388.727	308.431	188.049	271.393	419.705	332.970	282.313	371.065	213.671	266.802	432.472	325.718	267.228	474.640	354.960	240.475	444.455	365.535	262.275	464.141	417.360	286.522	351.110	145.129
4159	20.79000	418.011	344.438	221.232	389.468	401.381	176.312	450.791	332.711	134.395	388.731	308.441	188.041	271.345	419.791	332.915	282.302	371.089	213.672	266.803	432.544	325.663	267.258	474.753	354.908	240.465	444.596	365.473	262.241	464.295	417.300	286.531	351.089	145.136
4160	20.79500	418.002	344.445	221.236	389.457	401.387	176.308	450.788	332.713	134.395	388.726	308.449	188.042	271.306	419.862	332.886	282.279	371.106	213.662	266.808	432.623	325.627	267.317	474.875	354.833	240.453	444.742	365.427	262.224	464.455	417.250	286.520	351.058	145.152
4161	20.80000	417.996	344.450	221.234	389.458	401.396	176.316	450.790	332.719	134.401	388.720	308.450	188.053	271.152	420.034	332.656	282.253	371.139	213.632	266.809	432.703	325.582	267.388	474.975	354.757	240.388	444.994	365.256	262.226	464.599	417.202	286.504	351.087	145.098
4162	20.80500	417.992	344.459	221.232	389.449	401.397	176.309	450.783	332.726	134.400	388.724	308.456	188.050	271.128	420.113	332.644	282.229	371.152	213.633	266.830	432.770	325.551	267.484	475.053	354.732	240.401	445.187	365.191	262.240	464.745	417.158	286.499	351.061	145.120
4163	20.81000	417.991	344.464	221.233	389.449	401.406	176.306	450.787	332.732	134.395	388.723	308.455	188.043	271.124	420.176	332.646	282.193	371.193	213.626	266.862	432.851	325.524	267.585	475.137	354.672	240.420	445.361	365.146	262.259	464.858	417.129	286.478	351.070	145.124
4164	20.81500	417.984	344.476	221.251	389.456	401.405	176.308	450.778	332.740	134.403	388.716	308.461	188.056	271.110	420.213	332.645	282.172	371.201	213.627	266.899	432.918	325.504	267.678	475.223	354.638	240.452	445.532	365.111	262.296	464.972	417.113	286.459	351.046	145.148
4165	20.82000	417.973	344.485	221.242	389.436	401.415	176.319	450.784	332.753	134.402	388.713	308.480	188.058	271.108	420.267	332.650	282.149	371.196	213.684	266.938	432.961	325.504	267.813	475.274	354.663	240.489	445.687	365.097	262.357	465.041	417.100	286.441	351.016	145.192
4166	20.82500	417.979	344.487	221.236	389.433	401.405	176.305	450.773	332.741	134.408	388.708	308.477	188.056	271.114	420.303	332.658	282.121	371.256	213.669	266.988	433.034	325.505	267.939	475.321	354.663	240.556	445.749	365.082	262.441	465.104	417.112	286.392	351.077	145.177
4167	20.83000	417.975	344.491	221.238	389.438	401.425	176.302	450.776	332.744	134.398	388.707	308.485	188.061	271.145	420.326	332.674	282.097	371.275	213.688	267.042	433.067	325.524	268.043	475.341	354.683	240.629	445.813	365.101	262.532	465.150	417.132	286.343	351.088	145.194
4168	20.83500	417.983	344.481	221.242	389.430	401.421	176.307	450.770	332.752	134.399	388.700	308.476	188.054	271.194	420.378	332.705	282.088	371.304	213.735	267.107	433.099	325.542	268.160	475.351	354.720	240.708	445.862	365.132	262.648	465.164	417.159	286.306	351.116	145.216
4169	20.84000	417.977	344.494	221.242	389.437	401.429	176.305	450.779	332.746	134.408	388.709	308.485	188.054	271.263	420.404	332.722	282.094	371.333	213.730	267.172	433.135	325.577	268.377	475.361	354.785	240.796	445.916	365.177	262.776	465.173	417.205	286.287	351.180	145.221
4170	20.84500	417.978	344.496	221.241	389.433	401.425	176.302	450.773	332.753	134.391	388.712	308.485	188.049	271.325	420.428	332.745	282.085	371.367	213.793	267.247	433.166	325.633	268.372	475.412	354.848	240.897	445.923	365.233	262.917	465.160	417.247	286.218	351.221	145.249
4171	20.85000	417.981	344.496	221.229	389.440	401.423	176.303	450.774	332.753	134.392	388.704	308.489	188.060	271.398	420.450	332.791	282.109	371.393	213.828	267.311	433.169	325.665	268.469	475.434	354.914	240.991	445.946	365.318	263.049	465.135	417.295	286.198	351.267	145.275
4172	20.85500	417.985	344.505	221.238	389.440	401.431	176.306	450.779	332.763	134.398	388.712	308.502	188.059	271.505	420.483	332.858	282.123	371.431	213.871	267.398	433.188	325.742	268.553	475.438	354.984	241.094	445.931	365.391	263.205	465.103	417.373	286.165	351.330	145.305
4173	20.86000	417.986	344.525	221.235	389.449	401.435	176.305	450.777	332.767	134.389	388.714	308.503	188.060	271.594	420.502	332.923	282.147	371.453	213.916	267.478	433.230	325.821	268.630	475.447	355.071	241.197	445.912	365.499	263.353	465.092	417.454	286.133	351.382	145.351
4174	20.86500	417.993	344.516	221.227	389.449	401.446	176.304	450.780	332.760	134.391	388.722	308.511	188.057	271.667	420.540	332.970	282.172	371.476	213.961	267.542	433.274	325.899	268.670	475.472	355.147	241.308	445.879	365.584	263.489	465.076	417.542	286.099	351.438	145.391
4175	20.87000	417.995	344.510	221.227	389.452	401.443	176.294	450.789	332.762	134.389	388.726	308.504	188.045	271.765	420.562	333.032	282.229	371.519	214.018	267.623	433.325	325.963	268.710	475.515	355.211	241.409	445.862	365.692	263.627	465.069	417.620	286.105	351.501	145.436
4176	20.87500	418.006	344.511	221.219	389.459	401.438	176.301	450.780	332.779	134.383	388.725	308.509	188.048	271.857	420.638	333.084	282.253	371.553	214.052	267.679	433.376	326.002	268.734	475.566	355.279	241.501	445.872	365.813	263.739	465.101	417.673	286.072	351.556	145.481
4177	20.88000	418.005	344.530	221.220	389.459	401.445	176.282	450.794	332.765	134.380	388.726	308.501	188.042	272.072	420.605	333.342	282.298	371.612	214.129	267.741	433.426	326.038	268.735	475.597	355.300	241.645	445.809	365.980	263.840	465.149	417.725	286.081	351.562	145.578
4178	20.88500	418.013	344.514	221.213	389.461	401.459	176.284	450.795	332.770	134.378	388.734	308.505	188.051	272.200	420.725	333.390	282.332	371.660	214.149	267.775	433.509	326.067	268.725	475.673	355.295	241.727	445.805	366.055	263.949	465.236	417.756	286.056	351.607	145.612
4179	20.89000	418.021	344.530	221.217	389.464	401.456	176.287	450.802	332.764	134.383	388.737	308.504	188.047	272.300	420.816	333.395	282.356	371.738	214.191	267.841	433.587	326.042	268.699	475.795	355.305	241.809	445.821	366.114	264.059	465.352	417.758	286.025	351.655	145.634
4180	20.89500	418.022	344.530	221.223	389.472	401.448	176.284	450.799	332.772	134.376	388.744	308.519	188.054	272.394	420.958	333.419	282.403	371.798	214.204	267.887	433.683	326.040	268.686	475.926	355.282	241.893	445.857	366.143	264.177	465.521	417.743	286.012	351.679	145.666
4181	20.90000	418.016	344.536	221.218	389.469	401.454	176.280	450.798	332.778	134.379	388.740	308.518	188.047	272.492	421.069	333.400	282.424	371.848	214.223	267.942	433.802	326.040	268.655	476.064	355.232	241.966	445.947	366.175	264.281	465.727	417.712	285.977	351.670	145.705
4182	20.90500	418.014	344.547	221.224	389.475	401.463	176.282	450.795	332.777	134.379	388.741	308.539	188.050	272.566	421.217	333.385	282.445	371.934	214.230	267.965	433.940	326.047	268.666	476.227	355.177	242.033	446.091	366.173	264.390	465.970	417.666	285.941	351.692	145.738
4183	20.91000	418.008	344.564	221.224	389.472	401.478	176.271	450.799	332.782	134.378	388.735	308.538	188.047	272.647	421.370	333.348	282.465	371.971	214.251	268.013	434.108	326.028	268.688	476.413	355.101	242.111	446.233	366.156	264.479	466.228	417.602	285.922	351.659	145.783
4184	20.91500	418.015	344.566	221.209	389.461	401.482	176.270	450.794	332.790	134.385	388.729	308.544	188.055	272.704	421.549	333.312	282.492	372.035	214.270	268.058	434.253	325.997	268.735	476.617	354.989	242.182	446.420	366.093	264.561	466.524	417.504	285.925	351.623	145.819
4185	20.92000	418.002	344.576	221.226	389.464	401.485	176.285	450.797	332.812	134.386	388.734	308.558	188.056	272.775	421.732	333.282	282.503	372.076	214.265	268.080	434.428	325.947	268.785	476.876	354.855	242.242	446.649	366.022	264.650	466.821	417.412	285.901	351.577	145.857
4186	20.92500	418.005	344.603	221.224	389.464	401.505	176.270	450.795	332.809	134.387	388.732	308.572	188.058	272.815	421.943	333.207	282.524	372.124	214.300	268.121	434.621	325.875	268.882	477.120	354.735	242.305	446.928	365.916	264.723	467.155	417.301	285.913	351.523	145.900
4187	20.93000	417.999	344.623	221.225	389.471	401.503	176.278	450.791	332.815	134.390	388.724	308.581	188.062	272.868	422.121	333.194	282.548	372.154	214.318	268.149	434.784	325.800	268.967	477.351	354.613	242.361	447.190	365.841	264.788	467.498	417.140	285.927	351.427	145.958
4188	20.93500	418.041	344.567	221.260	389.459	401.521	176.257	450.799	332.820	134.403	388.725	308.600	188.062	272.893	422.293	333.164	282.546	372.205	214.323	268.193	434.992	325.754	269.055	477.560	354.503	242.416	447.470	365.789	264.850	467.831	417.027	285.909	351.384	146.008
4189	20.94000	418.049	344.606	221.269	389.474	401.513	176.264	450.786	332.827	134.388	388.735	308.591	188.057	273.048	422.676	333.148	282.556	372.222	214.354	268.293	435.234	325.789	269.157	477.775	354.365	242.390	447.827	365.606	264.914	468.174	416.939	285.976	351.329	146.091
4190	20.94500	418.007	344.642	221.239	389.716	401.384	176.399	450.794	332.834	134.390	388.735	308.593	188.063	273.068	422.839	333.113	282.573	372.257	214.361	268.343	435.390	325.733	269.234	477.995	354.240	242.418	448.128	365.503	264.957	468.507	416.834	286.004	351.255	146.146
4191	20.95000	418.014	344.648	221.232	389.720	401.390	176.409	450.798	332.835	134.387	388.733	308.607	188.063	273.072	423.034	333.079	282.577	372.271	214.385	268.374	435.563	325.692	269.293	478.205	354.086	242.461	448.390	365.422	264.998	468.847	416.715	285.998	351.151	146.214
4192	20.95500	418.011	344.663	221.224	389.713	401.405	176.397	450.801	332.841	134.385	388.732	308.624	188.067	273.067	423.195	333.046	282.561	372.277	214.381	268.418	435.719	325.652	269.364	478.400	353.956	242.488	448.652	365.299	265.023	469.142	416.560	285.996	351.055	146.257
4193	20.96000	418.014	344.672	221.218	389.723	401.401	176.391	450.803	332.841	134.382	388.738	308.625	188.059	273.083	423.316	333.016	282.548	372.294	214.391	268.443	435.854	325.588	269.389	478.576	353.807	242.496	448.840	365.212	265.030	469.425	416.444	285.989	350.959	146.297
4194	20.96500	418.018	344.676	221.217	389.723	401.424	176.388	450.806	332.842	134.387	388.742	308.627	188.061	273.104	423.448	333.001	282.554	372.299	214.401	268.472	435.978	325.521	269.435	478.732	353.695	242.518	449.028	365.129	265.050	469.663	416.345	286.004	350.880	146.337
4195	20.97000	418.023	344.682	221.214	389.722	401.419	176.380	450.809	332.851	134.380	388.741	308.638	188.056	273.108	423.558	332.969	282.539	372.314	214.402	268.480	436.090	325.467	269.481	478.854	353.603	242.534	449.191	365.046	265.070	469.859	416.271	285.989	350.832	146.356
4196	20.97500	418.028	344.699	221.215	389.723	401.431	176.380	450.809	332.842	134.373	388.747	308.642	188.053	273.092	423.660	332.963	282.541	372.325	214.422	268.501	436.196	325.426	269.516	478.981	353.539	242.538	449.348	365.004	265.074	470.036	416.208	286.000	350.787	146.397
4197	20.98000	418.024	344.702	221.208	389.727	401.434	176.377	450.811	332.866	134.376	388.747	308.655	188.055	273.107	423.724	332.953	282.522	372.344	214.447	268.500	436.269	325.403	269.542	479.082	353.504	242.556	449.480	364.977	265.068	470.172	416.175	285.989	350.761	146.432
4198	20.98500	418.032	344.711	221.205	389.731	401.444	176.369	450.813	332.868	134.363	388.753	308.667	188.050	273.107	423.771	332.947	282.516	372.336	214.471	268.526	436.329	325.404	269.569	479.157	353.487	242.553	449.598	364.954	265.071	470.273	416.170	285.996	350.726	146.474
4199	20.99000	418.047	344.727	221.211	389.736	401.453	176.361	450.817	332.872	134.359	388.763	308.661	188.046	273.080	423.840	332.964	282.503	372.359	214.511	268.531	436.384	325.417	269.607	479.204	353.486	242.557	449.661	364.964	265.074	470.341	416.194	285.982	350.736	146.510
4200	20.99500	418.044	344.728	221.206	389.740	401.446	176.361	450.819	332.879	134.354	388.765	308.672	188.054	273.120	423.875	332.990	282.518	372.361	214.535	268.555	436.408	325.428	269.640	479.238	353.524	242.575	449.701	364.980	265.073	470.370	416.228	286.016	350.747	146.544
4201	21.00000	418.055	344.729	221.190	389.491	401.597	176.204	450.827	332.887	134.357	388.771	308.680	188.041	273.137	423.898	333.032	282.499	372.358	214.589	268.582	436.445	325.482	269.675	479.263	353.588	242.590	449.744	365.037	265.088	470.356	416.265	285.999	350.762	146.594
4202	21.00500	418.070	344.751	221.190	389.510	401.598	176.209	450.818	332.892	134.349	388.781	308.688	188.039	272.901	423.808	332.821	282.516	372.359	214.619	268.613	436.390	325.427	269.717	479.257	353.646	242.617	449.757	365.082	265.111	470.335	416.326	285.970	350.782	146.559
4203	21.01000	418.068	344.756	221.174	389.514	401.603	176.205	450.836	332.890	134.349	388.778	308.694	188.038	273.175	423.888	333.102	282.530	372.357	214.671	268.653	436.459	325.583	269.750	479.235	353.719	242.656	449.705	365.132	265.163	470.282	416.390	286.022	350.810	146.657
4204	21.01500	418.074	344.761	221.179	389.518	401.606	176.198	450.832	332.903	134.344	388.784	308.689	188.040	272.965	423.787	332.888	282.523	372.380	214.686	268.667	436.372	325.519	269.798	479.203	353.798	242.697	449.681	365.203	265.232	470.220	416.468	285.934	350.869	146.594
4205	21.02000	418.075	344.768	221.181	389.530	401.618	176.203	450.839	332.903	134.341	388.791	308.705	188.045	273.225	423.846	333.177	282.521	372.399	214.735	268.727	436.405	325.679	269.833	479.168	353.858	242.747	449.645	365.258	265.302	470.134	416.519	285.964	350.909	146.677
4206	21.02500	418.078	344.771	221.175	389.520	401.621	176.201	450.841	332.904	134.340	388.795	308.712	188.044	273.025	423.721	332.954	282.509	372.404	214.744	268.748	436.309	325.566	269.893	479.116	353.941	242.818	449.556	365.314	265.384	470.059	416.572	285.864	350.946	146.594
4207	21.03000	418.082	344.785	221.181	389.517	401.638	176.187	450.839	332.913	134.331	388.796	308.733	188.040	273.301	423.775	333.218	282.506	372.409	214.784	268.785	436.324	325.738	269.953	479.078	354.031	242.874	449.520	365.400	265.487	469.958	416.634	285.867	350.991	146.676
4208	21.03500	418.087	344.809	221.181	389.524	401.642	176.185	450.842	332.927	134.342	388.785	308.733	188.044	273.347	423.750	333.255	282.508	372.400	214.784	268.826	436.296	325.779	270.007	479.029	354.086	242.943	449.463	365.484	265.603	469.869	416.690	285.813	351.023	146.675
4209	21.04000	418.081	344.813	221.181	389.514	401.654	176.187	450.844	332.930	134.348	388.788	308.746	188.045	273.389	423.705	333.251	282.507	372.422	214.805	268.860	436.256	325.797	270.064	478.968	354.153	243.024	449.366	365.547	265.728	469.772	416.786	285.751	351.085	146.654
4210	21.04500	418.081	344.817	221.181	389.519	401.661	176.188	450.836	332.944	134.333	388.787	308.748	188.048	273.428	423.666	333.265	282.486	372.427	214.789	268.899	436.232	325.842	270.122	478.932	354.188	243.092	449.304	365.603	265.832	469.697	416.834	285.680	351.125	146.637
4211	21.05000	418.073	344.823	221.192	389.509	401.666	176.181	450.831	332.942	134.349	388.783	308.762	188.045	273.459	423.643	333.304	282.508	372.424	214.832	268.932	436.206	325.904	270.162	478.901	354.242	243.163	449.276	365.679	265.937	469.631	416.879	285.654	351.136	146.663
4212	21.05500	418.073	344.833	221.183	389.506	401.668	176.185	450.837	332.944	134.355	388.779	308.769	188.044	273.502	423.643	333.318	282.496	372.430	214.872	268.956	436.185	325.916	270.199	478.876	354.288	243.214	449.234	365.762	266.025	469.577	416.935	285.594	351.160	146.674
4213	21.06000	418.059	344.852	221.189	389.511	401.681	176.181	450.829	332.950	134.353	388.780	308.771	188.051	273.545	423.641	333.363	282.510	372.419	214.885	268.976	436.198	325.977	270.215	478.868	354.342	243.264	449.227	365.841	266.097	469.572	416.985	285.569	351.169	146.713
4214	21.06500	418.060	344.844	221.193	389.508	401.694	176.179	450.830	332.952	134.359	388.769	308.783	188.066	273.570	423.658	333.393	282.497	372.421	214.921	268.976	436.201	325.993	270.218	478.876	354.389	243.287	449.179	365.871	266.155	469.566	417.026	285.523	351.178	146.734
4215	21.07000	418.056	344.847	221.181	389.496	401.687	176.184	450.837	332.954	134.363	388.773	308.774	188.057	273.583	423.661	333.408	282.511	372.446	214.977	268.986	436.220	326.047	270.194	478.896	354.405	243.304	449.225	365.939	266.184	469.598	417.038	285.516	351.178	146.781
4216	21.07500	418.058	344.850	221.184	389.504	401.688	176.185	450.836	332.953	134.360	388.779	308.775	188.061	273.586	423.685	333.438	282.498	372.458	215.013	268.970	436.232	326.076	270.158	478.921	354.418	243.293	449.224	365.993	266.185	469.639	417.070	285.484	351.174	146.822
4217	21.08000	418.051	344.861	221.196	389.506	401.684	176.196	450.828	332.962	134.366	388.765	308.782	188.064	273.572	423.723	333.430	282.498	372.459	215.072	268.918	436.263	326.099	270.088	478.962	354.431	243.279	449.217	365.995	266.169	469.718	417.068	285.470	351.140	146.867
4218	21.08500	418.054	344.857	221.193	389.505	401.685	176.191	450.826	332.956	134.364	388.762	308.773	188.055	273.581	423.785	333.477	282.484	372.482	215.063	268.887	436.307	326.095	270.011	479.048	354.417	243.238	449.277	366.007	266.112	469.798	417.064	285.467	351.151	146.897
4219	21.09000	418.052	344.856	221.206	389.494	401.682	176.196	450.828	332.957	134.360	388.761	308.779	188.071	273.549	423.854	333.467	282.482	372.471	215.087	268.842	436.369	326.084	269.911	479.115	354.390	243.180	449.300	365.998	266.033	469.895	417.040	285.479	351.114	146.935
4220	21.09500	418.054	344.859	221.194	389.503	401.686	176.186	450.828	332.964	134.370	388.762	308.789	188.075	273.515	423.917	333.465	282.471	372.491	215.093	268.774	436.416	326.086	269.806	479.177	354.337	243.100	449.341	365.962	265.941	470.011	416.995	285.488	351.090	146.959
4221	21.10000	418.046	344.860	221.204	389.491	401.687	176.196	450.826	332.966	134.369	388.758	308.781	188.068	273.470	423.965	333.460	282.464	372.492	215.099	268.706	436.476	326.071	269.701	479.239	354.279	243.004	449.390	365.921	265.807	470.117	416.950	285.526	351.052	146.987
4222	21.10500	418.041	344.859	221.207	389.486	401.699	176.195	450.818	332.958	134.376	388.758	308.790	188.069	273.419	424.048	333.451	282.447	372.513	215.111	268.643	436.532	326.022	269.566	479.329	354.222	242.899	449.476	365.880	265.645	470.258	416.851	285.564	351.015	147.013
4223	21.11000	418.036	344.867	221.198	389.479	401.702	176.185	450.823	332.958	134.381	388.752	308.790	188.068	273.344	424.145	333.454	282.445	372.516	215.122	268.566	436.611	325.966	269.442	479.427	354.164	242.790	449.563	365.812	265.488	470.391	416.816	285.617	350.983	147.046
4224	21.11500	418.032	344.874	221.213	389.481	401.683	176.194	450.810	332.968	134.371	388.748	308.799	188.077	273.279	424.217	333.442	282.440	372.541	215.130	268.476	436.700	325.949	269.320	479.520	354.073	242.653	449.675	365.743	265.329	470.536	416.749	285.670	350.953	147.075
4225	21.12000	418.023	344.875	221.198	389.482	401.698	176.183	450.814	332.969	134.376	388.745	308.793	188.081	273.199	424.316	333.445	282.448	372.573	215.140	268.395	436.779	325.913	269.210	479.624	353.984	242.537	449.750	365.671	265.147	470.685	416.710	285.747	350.936	147.105
4226	21.12500	418.030	344.878	221.198	389.483	401.708	176.183	450.816	332.973	134.384	388.741	308.805	188.073	273.091	424.389	333.420	282.447	372.585	215.157	268.307	436.842	325.892	269.114	479.728	353.930	242.409	449.860	365.604	264.984	470.834	416.636	285.803	350.895	147.143
4227	21.13000	418.028	344.890	221.209	389.477	401.721	176.189	450.807	332.972	134.367	388.747	308.809	188.074	272.997	424.493	333.407	282.450	372.600	215.182	268.225	436.933	325.873	268.994	479.827	353.879	242.301	449.942	365.544	264.812	470.985	416.606	285.866	350.872	147.187
4228	21.13500	418.022	344.888	221.206	389.479	401.717	176.187	450.807	332.977	134.373	388.737	308.821	188.081	272.909	424.592	333.397	282.457	372.623	215.223	268.131	437.014	325.873	268.886	479.907	353.819	242.174	450.069	365.485	264.654	471.120	416.551	285.931	350.845	147.235
4229	21.14000	418.021	344.901	221.213	389.470	401.726	176.188	450.802	332.989	134.374	388.734	308.824	188.094	272.840	424.675	333.407	282.447	372.633	215.236	268.052	437.106	325.841	268.759	480.005	353.758	242.047	450.174	365.447	264.485	471.267	416.506	285.978	350.814	147.282
4230	21.14500	418.018	344.900	221.211	389.475	401.718	176.191	450.803	332.990	134.379	388.729	308.844	188.091	272.754	424.740	333.401	282.440	372.650	215.251	267.959	437.162	325.836	268.630	480.078	353.691	241.936	450.250	365.394	264.333	471.413	416.461	286.014	350.774	147.321
4231	21.15000	418.014	344.902	221.206	389.471	401.732	176.187	450.794	332.982	134.376	388.737	308.829	188.078	272.679	424.801	333.381	282.427	372.692	215.270	267.884	437.225	325.797	268.540	480.143	353.635	241.830	450.334	365.310	264.153	471.545	416.377	286.079	350.758	147.336
4232	21.15500	418.010	344.911	221.202	389.464	401.725	176.185	450.796	332.976	134.379	388.729	308.817	188.073	272.611	424.866	333.374	282.411	372.681	215.265	267.821	437.291	325.775	268.447	480.211	353.572	241.727	450.427	365.264	264.024	471.641	416.325	286.106	350.721	147.363
4233	21.16000	418.004	344.907	221.215	389.469	401.732	176.181	450.795	332.992	134.376	388.727	308.817	188.078	272.549	424.940	333.334	282.397	372.716	215.275	267.746	437.333	325.725	268.359	480.285	353.539	241.632	450.475	365.204	263.894	471.732	416.287	286.136	350.731	147.363
4234	21.16500	418.008	344.910	221.204	389.456	401.733	176.191	450.790	332.991	134.384	388.720	308.827	188.083	272.494	424.959	333.292	282.371	372.711	215.243	267.689	437.355	325.695	268.275	480.331	353.498	241.547	450.533	365.144	263.795	471.783	416.243	286.139	350.715	147.351
4235	21.17000	418.008	344.908	221.208	389.455	401.744	176.179	450.792	332.999	134.375	388.721	308.829	188.075	272.422	424.978	333.277	282.348	372.713	215.238	267.634	437.389	325.686	268.237	480.376	353.486	241.475	450.572	365.095	263.689	471.836	416.222	286.157	350.710	147.359
4236	21.17500	418.008	344.911	221.208	389.456	401.724	176.190	450.790	332.992	134.382	388.714	308.825	188.077	272.344	424.993	333.295	282.325	372.723	215.231	267.594	437.395	325.687	268.207	480.385	353.479	241.422	450.641	365.061	263.604	471.867	416.213	286.168	350.712	147.369
4237	21.18000	417.995	344.906	221.207	389.455	401.728	176.183	450.790	332.992	134.383	388.716	308.837	188.082	272.315	424.984	333.311	282.296	372.749	215.267	267.560	437.418	325.701	268.190	480.399	353.500	241.364	450.664	365.066	263.542	471.861	416.225	286.167	350.736	147.385
4238	21.18500	417.995	344.916	221.218	389.449	401.732	176.181	450.790	332.990	134.389	388.707	308.833	188.083	272.263	424.984	333.319	282.279	372.735	215.261	267.528	437.420	325.734	268.192	480.389	353.541	241.320	450.697	365.056	263.483	471.853	416.268	286.177	350.751	147.401
