FRAME,TIME,PHANTOM,MARKER_NR,TRAJECTORY_TYPE,X,Y,Z
4986,24.92500,skull,phantom4,Measured,302.012,318.040,153.567
4986,24.92500,catheter,tip1,Measured,166.924,217.856,363.800
4986,24.92500,catheter,tip2,Measured,171.202,218.914,423.362
4986,24.92500,catheter,tip3,Virtual,187.709,324.873,146.928
4986,24.92500,catheter,tip4,Measured,141.977,248.570,375.862
4987,24.93000,skull,phantom1,Measured,338.778,351.043,182.229
4987,24.93000,skull,phantom2,Measured,302.267,411.609,148.653
4987,24.93000,skull,phantom3,Measured,351.795,345.954,90.105
4987,24.93000,skull,phantom4,Measured,302.027,318.049,153.555
4987,24.93000,catheter,tip1,Measured,166.864,217.716,363.746
4987,24.93000,catheter,tip2,Measured,171.065,218.729,423.313
4987,24.93000,catheter,tip3,Virtual,187.917,324.925,146.992
4987,24.93000,catheter,tip4,Measured,141.894,248.438,375.809
4988,24.93500,skull,phantom1,Measured,338.776,351.058,182.227
4988,24.93500,skull,phantom2,Measured,302.273,411.614,148.659
4988,24.93500,skull,phantom3,Measured,351.801,345.956,90.110
4988,24.93500,skull,phantom4,Measured,302.019,318.046,153.568
4988,24.93500,catheter,tip1,Measured,166.795,217.590,363.705
4988,24.93500,catheter,tip2,Measured,170.942,218.513,423.247
4988,24.93500,catheter,tip3,Virtual,188.114,325.062,147.095
4988,24.93500,catheter,tip4,Measured,141.840,248.284,375.760
4989,24.94000,skull,phantom1,Measured,338.769,351.051,182.235
4989,24.94000,skull,phantom2,Measured,302.290,411.600,148.652
4989,24.94000,skull,phantom3,Measured,351.801,345.952,90.110
4989,24.94000,skull,phantom4,Measured,302.013,318.063,153.575
4989,24.94000,catheter,tip1,Measured,166.744,217.436,363.617
4989,24.94000,catheter,tip2,Measured,170.881,218.214,423.262
4989,24.94000,catheter,tip3,Virtual,188.561,325.141,147.165
4989,24.94000,catheter,tip4,Measured,141.763,248.262,375.574
4990,24.94500,skull,phantom1,Measured,338.784,351.058,182.226
4990,24.94500,skull,phantom2,Measured,302.286,411.605,148.658
4990,24.94500,skull,phantom3,Measured,351.802,345.961,90.109
4990,24.94500,skull,phantom4,Measured,302.030,318.058,153.563
4990,24.94500,catheter,tip1,Measured,166.698,217.279,363.563
4990,24.94500,catheter,tip2,Measured,170.778,218.061,423.099
4990,24.94500,catheter,tip3,Virtual,188.338,325.264,147.230
4990,24.94500,catheter,tip4,Measured,141.740,247.994,375.661
4991,24.95000,skull,phantom1,Measured,338.782,351.062,182.223
4991,24.95000,skull,phantom2,Measured,302.288,411.609,148.649
4991,24.95000,skull,phantom3,Measured,351.806,345.955,90.097
4991,24.95000,skull,phantom4,Measured,302.032,318.048,153.561
4991,24.95000,catheter,tip1,Measured,166.679,217.164,363.481
4991,24.95000,catheter,tip2,Measured,170.743,217.843,423.016
4991,24.95000,catheter,tip3,Virtual,188.475,325.459,147.313
4991,24.95000,catheter,tip4,Measured,141.736,247.870,375.596
4992,24.95500,skull,phantom1,Measured,338.781,351.054,182.218
4992,24.95500,skull,phantom2,Measured,302.282,411.612,148.673
4992,24.95500,skull,phantom3,Measured,351.808,345.965,90.110
4992,24.95500,skull,phantom4,Measured,302.040,318.047,153.562
4992,24.95500,catheter,tip1,Measured,166.681,216.998,363.410
4992,24.95500,catheter,tip2,Measured,170.735,217.629,422.955
4992,24.95500,catheter,tip3,Virtual,188.529,325.504,147.349
4992,24.95500,catheter,tip4,Measured,141.720,247.748,375.555
4993,24.96000,skull,phantom1,Measured,338.793,351.043,182.223
4993,24.96000,skull,phantom2,Measured,302.293,411.609,148.646
4993,24.96000,skull,phantom3,Measured,351.816,345.953,90.104
4993,24.96000,skull,phantom4,Measured,302.031,318.061,153.562
4993,24.96000,catheter,tip1,Measured,166.709,216.869,363.380
4993,24.96000,catheter,tip2,Measured,170.741,217.433,422.892
4993,24.96000,catheter,tip3,Virtual,188.572,325.654,147.443
4993,24.96000,catheter,tip4,Measured,141.728,247.602,375.543
4994,24.96500,skull,phantom1,Measured,338.793,351.044,182.227
4994,24.96500,skull,phantom2,Measured,302.299,411.593,148.653
4994,24.96500,skull,phantom3,Measured,351.812,345.952,90.101
4994,24.96500,skull,phantom4,Measured,302.038,318.056,153.561
4994,24.96500,catheter,tip1,Measured,166.736,216.794,363.307
4994,24.96500,catheter,tip2,Measured,170.787,217.258,422.840
4994,24.96500,catheter,tip3,Virtual,188.541,325.885,147.529
4994,24.96500,catheter,tip4,Measured,141.755,247.477,375.507
4995,24.97000,skull,phantom1,Measured,338.795,351.040,182.222
4995,24.97000,skull,phantom2,Measured,302.299,411.604,148.653
4995,24.97000,skull,phantom3,Measured,351.815,345.952,90.100
4995,24.97000,skull,phantom4,Measured,302.045,318.043,153.560
4995,24.97000,catheter,tip1,Measured,166.804,216.683,363.269
4995,24.97000,catheter,tip2,Measured,170.879,217.048,422.889
4995,24.97000,catheter,tip3,Virtual,188.718,325.960,147.592
4995,24.97000,catheter,tip4,Measured,141.759,247.441,375.403
4996,24.97500,skull,phantom1,Measured,338.803,351.038,182.227
4996,24.97500,skull,phantom2,Measured,302.298,411.602,148.657
4996,24.97500,skull,phantom3,Measured,351.807,345.965,90.097
4996,24.97500,skull,phantom4,Measured,302.050,318.037,153.545
4996,24.97500,catheter,tip1,Measured,166.859,216.617,363.258
4996,24.97500,catheter,tip2,Measured,170.940,217.027,422.798
4996,24.97500,catheter,tip3,Virtual,188.232,326.074,147.641
4996,24.97500,catheter,tip4,Measured,141.834,247.212,375.576
4997,24.98000,skull,phantom1,Measured,338.802,351.030,182.225
4997,24.98000,skull,phantom2,Measured,302.312,411.589,148.651
4997,24.98000,skull,phantom3,Measured,351.815,345.957,90.100
4997,24.98000,skull,phantom4,Measured,302.041,318.050,153.557
4997,24.98000,catheter,tip1,Measured,166.922,216.566,363.248
4997,24.98000,catheter,tip2,Measured,171.054,216.872,422.893
4997,24.98000,catheter,tip3,Virtual,188.584,326.053,147.670
4997,24.98000,catheter,tip4,Measured,141.883,247.276,375.448
4998,24.98500,skull,phantom1,Measured,338.793,351.039,182.211
4998,24.98500,skull,phantom2,Measured,302.302,411.594,148.657
4998,24.98500,skull,phantom3,Measured,351.815,345.951,90.107
4998,24.98500,skull,phantom4,Measured,302.048,318.030,153.557
4998,24.98500,catheter,tip1,Measured,167.003,216.543,363.283
4998,24.98500,catheter,tip2,Measured,171.148,216.925,422.807
4998,24.98500,catheter,tip3,Virtual,188.161,326.061,147.665
4998,24.98500,catheter,tip4,Measured,141.985,247.128,375.608
4999,24.99000,skull,phantom1,Measured,338.801,351.026,182.217
4999,24.99000,skull,phantom2,Measured,302.299,411.593,148.652
4999,24.99000,skull,phantom3,Measured,351.812,345.953,90.100
4999,24.99000,skull,phantom4,Measured,302.042,318.040,153.561
4999,24.99000,catheter,tip1,Measured,167.079,216.553,363.312
4999,24.99000,catheter,tip2,Measured,171.261,216.934,422.859
4999,24.99000,catheter,tip3,Virtual,188.038,326.079,147.691
4999,24.99000,catheter,tip4,Measured,142.046,247.108,375.653
5000,24.99500,skull,phantom1,Measured,338.792,351.034,182.217
5000,24.99500,skull,phantom2,Measured,302.307,411.590,148.657
5000,24.99500,skull,phantom3,Measured,351.809,345.949,90.095
5000,24.99500,skull,phantom4,Measured,302.044,318.049,153.559
5000,24.99500,catheter,tip1,Measured,167.156,216.559,363.359
5000,24.99500,catheter,tip2,Measured,171.367,216.972,422.894
5000,24.99500,catheter,tip3,Virtual,187.947,326.007,147.680
5000,24.99500,catheter,tip4,Measured,142.118,247.116,375.710
5001,25.00000,skull,phantom1,Measured,338.798,351.033,182.222
5001,25.00000,skull,phantom2,Measured,302.309,411.593,148.667
5001,25.00000,skull,phantom3,Measured,351.817,345.953,90.099
5001,25.00000,skull,phantom4,Measured,302.053,318.044,153.561
5001,25.00000,catheter,tip1,Measured,167.223,216.598,363.407
5001,25.00000,catheter,tip2,Measured,171.464,217.050,422.967
5001,25.00000,catheter,tip3,Virtual,187.832,325.943,147.675
5001,25.00000,catheter,tip4,Measured,142.180,247.137,375.778
5002,25.00500,skull,phantom1,Measured,338.803,351.038,182.218
5002,25.00500,skull,phantom2,Measured,302.305,411.606,148.653
5002,25.00500,skull,phantom3,Measured,351.818,345.950,90.103
5002,25.00500,skull,phantom4,Measured,302.041,318.047,153.553
5002,25.00500,catheter,tip1,Measured,167.263,216.667,363.469
5002,25.00500,catheter,tip2,Measured,171.574,217.142,423.012
5002,25.00500,catheter,tip3,Virtual,187.657,325.891,147.650
5002,25.00500,catheter,tip4,Measured,142.246,247.209,375.841
5003,25.01000,skull,phantom1,Measured,338.800,351.034,182.214
5003,25.01000,skull,phantom2,Measured,302.316,411.590,148.644
5003,25.01000,skull,phantom3,Measured,351.814,345.957,90.093
5003,25.01000,skull,phantom4,Measured,302.045,318.049,153.555
5003,25.01000,catheter,tip1,Measured,167.305,216.747,363.517
5003,25.01000,catheter,tip2,Measured,171.634,217.259,423.072
5003,25.01000,catheter,tip3,Virtual,187.694,325.838,147.637
5003,25.01000,catheter,tip4,Measured,142.307,247.323,375.892
5004,25.01500,skull,phantom1,Measured,338.805,351.043,182.213
5004,25.01500,skull,phantom2,Measured,302.303,411.595,148.642
5004,25.01500,skull,phantom3,Measured,351.812,345.967,90.094
5004,25.01500,skull,phantom4,Measured,302.041,318.045,153.551
5004,25.01500,catheter,tip1,Measured,167.323,216.817,363.588
5004,25.01500,catheter,tip2,Measured,171.683,217.390,423.144
5004,25.01500,catheter,tip3,Virtual,187.588,325.743,147.618
5004,25.01500,catheter,tip4,Measured,142.340,247.421,375.981
5005,25.02000,skull,phantom1,Measured,338.808,351.053,182.204
5005,25.02000,skull,phantom2,Measured,302.311,411.592,148.655
5005,25.02000,skull,phantom3,Measured,351.814,345.967,90.094
5005,25.02000,skull,phantom4,Measured,302.052,318.054,153.556
5005,25.02000,catheter,tip1,Measured,167.307,216.892,363.655
5005,25.02000,catheter,tip2,Measured,171.716,217.516,423.208
5005,25.02000,catheter,tip3,Virtual,187.646,325.525,147.538
5005,25.02000,catheter,tip4,Measured,142.385,247.567,376.008
5006,25.02500,skull,phantom1,Measured,338.811,351.067,182.213
5006,25.02500,skull,phantom2,Measured,302.318,411.612,148.644
5006,25.02500,skull,phantom3,Measured,351.814,345.965,90.087
5006,25.02500,skull,phantom4,Measured,302.054,318.049,153.558
5006,25.02500,catheter,tip1,Measured,167.286,216.972,363.719
5006,25.02500,catheter,tip2,Measured,171.702,217.661,423.257
5006,25.02500,catheter,tip3,Virtual,187.697,325.363,147.486
5006,25.02500,catheter,tip4,Measured,142.407,247.688,376.059
5007,25.03000,skull,phantom1,Measured,338.806,351.057,182.207
5007,25.03000,skull,phantom2,Measured,302.312,411.618,148.642
5007,25.03000,skull,phantom3,Measured,351.821,345.965,90.088
5007,25.03000,skull,phantom4,Measured,302.056,318.058,153.558
5007,25.03000,catheter,tip1,Measured,167.251,217.055,363.783
5007,25.03000,catheter,tip2,Measured,171.678,217.791,423.319
5007,25.03000,catheter,tip3,Virtual,187.731,325.220,147.438
5007,25.03000,catheter,tip4,Measured,142.391,247.808,376.080
5008,25.03500,skull,phantom1,Measured,338.800,351.066,182.209
5008,25.03500,skull,phantom2,Measured,302.311,411.613,148.649
5008,25.03500,skull,phantom3,Measured,351.809,345.974,90.093
5008,25.03500,skull,phantom4,Measured,302.049,318.058,153.557
5008,25.03500,catheter,tip1,Measured,167.199,217.133,363.847
5008,25.03500,catheter,tip2,Measured,171.625,217.918,423.390
5008,25.03500,catheter,tip3,Virtual,187.709,325.082,147.405
5008,25.03500,catheter,tip4,Measured,142.355,247.873,376.115
5009,25.04000,skull,phantom1,Measured,338.811,351.064,182.217
5009,25.04000,skull,phantom2,Measured,302.309,411.610,148.646
5009,25.04000,skull,phantom3,Measured,351.810,345.968,90.084
5009,25.04000,skull,phantom4,Measured,302.049,318.062,153.561
5009,25.04000,catheter,tip1,Measured,167.132,217.212,363.873
5009,25.04000,catheter,tip2,Measured,171.533,218.018,423.454
5009,25.04000,catheter,tip3,Virtual,187.717,325.127,147.440
5009,25.04000,catheter,tip4,Measured,142.281,247.964,376.157
5010,25.04500,skull,phantom1,Measured,338.803,351.066,182.206
5010,25.04500,skull,phantom2,Measured,302.298,411.620,148.646
5010,25.04500,skull,phantom3,Measured,351.816,345.979,90.094
5010,25.04500,skull,phantom4,Measured,302.033,318.075,153.562
5010,25.04500,catheter,tip1,Measured,167.043,217.286,363.926
5010,25.04500,catheter,tip2,Measured,171.415,218.124,423.498
5010,25.04500,catheter,tip3,Virtual,187.781,325.064,147.435
5010,25.04500,catheter,tip4,Measured,142.199,248.056,376.173
5011,25.05000,skull,phantom1,Measured,338.789,351.074,182.213
5011,25.05000,skull,phantom2,Measured,302.300,411.622,148.642
5011,25.05000,skull,phantom3,Measured,351.805,345.979,90.088
5011,25.05000,skull,phantom4,Measured,302.047,318.071,153.563
5011,25.05000,catheter,tip1,Measured,166.945,217.324,363.953
5011,25.05000,catheter,tip2,Measured,171.278,218.179,423.546
5011,25.05000,catheter,tip3,Virtual,187.934,325.035,147.461
5011,25.05000,catheter,tip4,Measured,142.125,248.137,376.196
5012,25.05500,skull,phantom1,Measured,338.792,351.066,182.208
5012,25.05500,skull,phantom2,Measured,302.299,411.618,148.654
5012,25.05500,skull,phantom3,Measured,351.802,345.976,90.100
5012,25.05500,skull,phantom4,Measured,302.032,318.063,153.557
5012,25.05500,catheter,tip1,Measured,166.830,217.337,363.977
5012,25.05500,catheter,tip2,Measured,171.118,218.200,423.568
5012,25.05500,catheter,tip3,Virtual,188.114,324.970,147.472
5012,25.05500,catheter,tip4,Measured,142.036,248.180,376.188
5013,25.06000,skull,phantom1,Measured,338.785,351.057,182.228
5013,25.06000,skull,phantom2,Measured,302.286,411.615,148.659
5013,25.06000,skull,phantom3,Measured,351.806,345.973,90.110
5013,25.06000,skull,phantom4,Measured,302.027,318.076,153.569
5013,25.06000,catheter,tip1,Measured,166.696,217.334,363.973
5013,25.06000,catheter,tip2,Measured,170.989,218.109,423.666
5013,25.06000,catheter,tip3,Virtual,188.550,324.931,147.502
5013,25.06000,catheter,tip4,Measured,141.920,248.331,376.055
5014,25.06500,skull,phantom1,Measured,338.774,351.070,182.228
5014,25.06500,skull,phantom2,Measured,302.280,411.626,148.663
5014,25.06500,skull,phantom3,Measured,351.799,345.979,90.101
5014,25.06500,skull,phantom4,Measured,302.026,318.074,153.577
5014,25.06500,catheter,tip1,Measured,166.555,217.305,363.957
5014,25.06500,catheter,tip2,Measured,170.801,218.114,423.547
5014,25.06500,catheter,tip3,Virtual,188.238,325.081,147.569
5014,25.06500,catheter,tip4,Measured,141.840,248.192,376.203
5015,25.07000,skull,phantom1,Measured,338.764,351.075,182.233
5015,25.07000,skull,phantom2,Measured,302.272,411.627,148.656
5015,25.07000,skull,phantom3,Measured,351.800,345.975,90.112
5015,25.07000,skull,phantom4,Measured,302.015,318.066,153.584
5015,25.07000,catheter,tip1,Measured,166.424,217.268,363.893
5015,25.07000,catheter,tip2,Measured,170.623,218.014,423.496
5015,25.07000,catheter,tip3,Virtual,188.431,325.252,147.645
5015,25.07000,catheter,tip4,Measured,141.742,248.200,376.170
5016,25.07500,skull,phantom1,Measured,338.756,351.078,182.238
5016,25.07500,skull,phantom2,Measured,302.276,411.627,148.663
5016,25.07500,skull,phantom3,Measured,351.790,345.979,90.118
5016,25.07500,skull,phantom4,Measured,302.013,318.068,153.581
5016,25.07500,catheter,tip1,Measured,166.288,217.211,363.852
5016,25.07500,catheter,tip2,Measured,170.485,217.824,423.562
5016,25.07500,catheter,tip3,Virtual,188.926,325.262,147.696
5016,25.07500,catheter,tip4,Measured,141.624,248.279,375.990
5017,25.08000,skull,phantom1,Measured,338.745,351.084,182.240
5017,25.08000,skull,phantom2,Measured,302.266,411.636,148.656
5017,25.08000,skull,phantom3,Measured,351.784,345.978,90.114
5017,25.08000,skull,phantom4,Measured,302.005,318.074,153.583
5017,25.08000,catheter,tip1,Measured,166.171,217.116,363.792
5017,25.08000,catheter,tip2,Measured,170.354,217.657,423.507
5017,25.08000,catheter,tip3,Virtual,188.948,325.378,147.754
5017,25.08000,catheter,tip4,Measured,141.518,248.187,375.943
5018,25.08500,skull,phantom1,Measured,338.743,351.078,182.246
5018,25.08500,skull,phantom2,Measured,302.252,411.622,148.662
5018,25.08500,skull,phantom3,Measured,351.777,345.976,90.122
5018,25.08500,skull,phantom4,Measured,302.000,318.071,153.585
5018,25.08500,catheter,tip1,Measured,166.086,217.026,363.736
5018,25.08500,catheter,tip2,Measured,170.188,217.562,423.348
5018,25.08500,catheter,tip3,Virtual,188.687,325.652,147.870
5018,25.08500,catheter,tip4,Measured,141.448,247.948,376.054
5019,25.09000,skull,phantom1,Measured,338.740,351.081,182.252
5019,25.09000,skull,phantom2,Measured,302.249,411.634,148.656
5019,25.09000,skull,phantom3,Measured,351.780,345.982,90.122
5019,25.09000,skull,phantom4,Measured,301.994,318.086,153.589
5019,25.09000,catheter,tip1,Measured,166.001,216.907,363.668
5019,25.09000,catheter,tip2,Measured,170.090,217.358,423.273
5019,25.09000,catheter,tip3,Virtual,188.680,325.826,147.952
5019,25.09000,catheter,tip4,Measured,141.367,247.819,376.015
5020,25.09500,skull,phantom1,Measured,338.731,351.076,182.257
5020,25.09500,skull,phantom2,Measured,302.250,411.626,148.664
5020,25.09500,skull,phantom3,Measured,351.776,345.974,90.139
5020,25.09500,skull,phantom4,Measured,301.979,318.082,153.589
5020,25.09500,catheter,tip1,Measured,165.958,216.772,363.641
5020,25.09500,catheter,tip2,Measured,170.025,217.153,423.215
5020,25.09500,catheter,tip3,Virtual,188.703,325.913,148.019
5020,25.09500,catheter,tip4,Measured,141.294,247.676,375.963
5021,25.10000,skull,phantom1,Measured,338.731,351.068,182.265
5021,25.10000,skull,phantom2,Measured,302.235,411.625,148.670
5021,25.10000,skull,phantom3,Measured,351.775,345.990,90.142
5021,25.10000,skull,phantom4,Measured,301.973,318.074,153.591
5021,25.10000,catheter,tip1,Measured,165.933,216.652,363.555
5021,25.10000,catheter,tip2,Measured,169.960,216.966,423.156
5021,25.10000,catheter,tip3,Virtual,188.743,326.106,148.118
5021,25.10000,catheter,tip4,Measured,141.255,247.526,375.945
5022,25.10500,skull,phantom1,Measured,338.728,351.070,182.257
5022,25.10500,skull,phantom2,Measured,302.228,411.626,148.677
5022,25.10500,skull,phantom3,Measured,351.774,345.975,90.131
5022,25.10500,skull,phantom4,Measured,301.974,318.075,153.596
